Size; Duration;Mean;Median;Min;Max
0;2511.563291;2511.563291;2511.563291;2511.563291;0.000000
1;1405.178166;1405.178166;1405.178166;1405.178166;0.000000
2;1085.787708;1085.787708;1085.787708;1085.787708;0.000000
3;734.547542;734.547542;734.547542;734.547542;0.000000
4;255.444708;255.444708;255.444708;255.444708;0.000000
5;167.984167;167.984167;167.984167;167.984167;0.000000
6;146.678417;146.678417;146.678417;146.678417;0.000000
7;46.927250;46.927250;46.927250;46.927250;0.000000
8;42.579708;42.579708;42.579708;42.579708;0.000000
9;46.673250;46.673250;46.673250;46.673250;0.000000
10;11.428833;11.428833;11.428833;11.428833;0.000000
11;9.418583;9.418583;9.418583;9.418583;0.000000
12;5.336125;5.336125;5.336125;5.336125;0.000000
13;5.658459;5.658459;5.658459;5.658459;0.000000
14;4.397500;4.397500;4.397500;4.397500;0.000000
15;4.268458;4.268458;4.268458;4.268458;0.000000
16;4.074458;4.074458;4.074458;4.074458;0.000000
17;4.095041;4.095041;4.095041;4.095041;0.000000
18;4.180875;4.180875;4.180875;4.180875;0.000000
19;4.127041;4.127041;4.127041;4.127041;0.000000
20;4.176542;4.176542;4.176542;4.176542;0.000000
21;3.917125;3.917125;3.917125;3.917125;0.000000
22;4.361666;4.361666;4.361666;4.361666;0.000000
23;3.902542;3.902542;3.902542;3.902542;0.000000
24;4.007625;4.007625;4.007625;4.007625;0.000000
25;3.858334;3.858334;3.858334;3.858334;0.000000
26;4.091709;4.091709;4.091709;4.091709;0.000000
27;4.190250;4.190250;4.190250;4.190250;0.000000
28;4.128667;4.128667;4.128667;4.128667;0.000000
29;3.993833;3.993833;3.993833;3.993833;0.000000
30;4.158666;4.158666;4.158666;4.158666;0.000000
31;4.031125;4.031125;4.031125;4.031125;0.000000
32;4.145542;4.145542;4.145542;4.145542;0.000000
33;4.019459;4.019459;4.019459;4.019459;0.000000
34;4.125208;4.125208;4.125208;4.125208;0.000000
35;3.995125;3.995125;3.995125;3.995125;0.000000
36;4.289459;4.289459;4.289459;4.289459;0.000000
37;4.245833;4.245833;4.245833;4.245833;0.000000
38;4.112292;4.112292;4.112292;4.112292;0.000000
39;4.230292;4.230292;4.230292;4.230292;0.000000
