Size; Duration;Mean;Median;Min;Max
0;4776.392625;4776.392625;4776.392625;4776.392625;0.000000
1;2423.370666;2423.370666;2423.370666;2423.370666;0.000000
2;1672.861584;1672.861584;1672.861584;1672.861584;0.000000
3;1012.237500;1012.237500;1012.237500;1012.237500;0.000000
4;493.343084;493.343084;493.343084;493.343084;0.000000
5;225.185208;225.185208;225.185208;225.185208;0.000000
6;161.871000;161.871000;161.871000;161.871000;0.000000
7;247.679958;247.679958;247.679958;247.679958;0.000000
8;54.982791;54.982791;54.982791;54.982791;0.000000
9;36.851250;36.851250;36.851250;36.851250;0.000000
10;17.992625;17.992625;17.992625;17.992625;0.000000
11;21.028166;21.028166;21.028166;21.028166;0.000000
12;15.533958;15.533958;15.533958;15.533958;0.000000
13;9.827334;9.827334;9.827334;9.827334;0.000000
14;6.730458;6.730458;6.730458;6.730458;0.000000
15;6.382625;6.382625;6.382625;6.382625;0.000000
16;5.954584;5.954584;5.954584;5.954584;0.000000
17;5.698625;5.698625;5.698625;5.698625;0.000000
18;5.899292;5.899292;5.899292;5.899292;0.000000
19;5.520375;5.520375;5.520375;5.520375;0.000000
20;6.114875;6.114875;6.114875;6.114875;0.000000
21;5.891834;5.891834;5.891834;5.891834;0.000000
22;5.895041;5.895041;5.895041;5.895041;0.000000
23;5.819458;5.819458;5.819458;5.819458;0.000000
24;5.902292;5.902292;5.902292;5.902292;0.000000
25;5.711708;5.711708;5.711708;5.711708;0.000000
26;5.937875;5.937875;5.937875;5.937875;0.000000
27;5.813584;5.813584;5.813584;5.813584;0.000000
28;5.781625;5.781625;5.781625;5.781625;0.000000
29;5.648125;5.648125;5.648125;5.648125;0.000000
30;5.702041;5.702041;5.702041;5.702041;0.000000
31;5.857417;5.857417;5.857417;5.857417;0.000000
32;5.785291;5.785291;5.785291;5.785291;0.000000
33;5.941667;5.941667;5.941667;5.941667;0.000000
34;5.634625;5.634625;5.634625;5.634625;0.000000
35;5.919625;5.919625;5.919625;5.919625;0.000000
36;5.665833;5.665833;5.665833;5.665833;0.000000
37;5.869792;5.869792;5.869792;5.869792;0.000000
38;5.644625;5.644625;5.644625;5.644625;0.000000
39;5.375792;5.375792;5.375792;5.375792;0.000000
