Size; Duration;Mean;Median;Min;Max
0;18.148458;18.148458;18.148458;18.148458;0.000000
1;17.488292;17.488292;17.488292;17.488292;0.000000
2;16.731083;16.731083;16.731083;16.731083;0.000000
3;16.580666;16.580666;16.580666;16.580666;0.000000
4;15.876666;15.876666;15.876666;15.876666;0.000000
5;15.731667;15.731667;15.731667;15.731667;0.000000
6;14.947875;14.947875;14.947875;14.947875;0.000000
7;14.830084;14.830084;14.830084;14.830084;0.000000
8;14.105791;14.105791;14.105791;14.105791;0.000000
9;13.769333;13.769333;13.769333;13.769333;0.000000
10;13.556875;13.556875;13.556875;13.556875;0.000000
11;13.460333;13.460333;13.460333;13.460333;0.000000
12;13.055916;13.055916;13.055916;13.055916;0.000000
13;12.744667;12.744667;12.744667;12.744667;0.000000
14;12.266209;12.266209;12.266209;12.266209;0.000000
15;12.612208;12.612208;12.612208;12.612208;0.000000
16;12.013250;12.013250;12.013250;12.013250;0.000000
17;12.209167;12.209167;12.209167;12.209167;0.000000
18;11.963333;11.963333;11.963333;11.963333;0.000000
19;12.252750;12.252750;12.252750;12.252750;0.000000
20;12.682750;12.682750;12.682750;12.682750;0.000000
21;11.572334;11.572334;11.572334;11.572334;0.000000
22;11.274042;11.274042;11.274042;11.274042;0.000000
23;11.747166;11.747166;11.747166;11.747166;0.000000
24;11.203709;11.203709;11.203709;11.203709;0.000000
25;10.676667;10.676667;10.676667;10.676667;0.000000
26;10.611625;10.611625;10.611625;10.611625;0.000000
27;10.904750;10.904750;10.904750;10.904750;0.000000
28;10.487875;10.487875;10.487875;10.487875;0.000000
29;10.669417;10.669417;10.669417;10.669417;0.000000
30;10.719250;10.719250;10.719250;10.719250;0.000000
31;10.796500;10.796500;10.796500;10.796500;0.000000
32;10.914625;10.914625;10.914625;10.914625;0.000000
33;10.964125;10.964125;10.964125;10.964125;0.000000
34;11.198667;11.198667;11.198667;11.198667;0.000000
35;10.580333;10.580333;10.580333;10.580333;0.000000
36;11.625792;11.625792;11.625792;11.625792;0.000000
37;11.357292;11.357292;11.357292;11.357292;0.000000
38;11.424292;11.424292;11.424292;11.424292;0.000000
39;10.886500;10.886500;10.886500;10.886500;0.000000
