Size; Duration;Mean;Median;Min;Max
0;16.376875;16.376875;16.376875;16.376875;0.000000
1;16.072417;16.072417;16.072417;16.072417;0.000000
2;15.030666;15.030666;15.030666;15.030666;0.000000
3;14.993750;14.993750;14.993750;14.993750;0.000000
4;14.147333;14.147333;14.147333;14.147333;0.000000
5;14.080458;14.080458;14.080458;14.080458;0.000000
6;13.677000;13.677000;13.677000;13.677000;0.000000
7;13.665292;13.665292;13.665292;13.665292;0.000000
8;13.100125;13.100125;13.100125;13.100125;0.000000
9;12.672583;12.672583;12.672583;12.672583;0.000000
10;11.948042;11.948042;11.948042;11.948042;0.000000
11;12.116708;12.116708;12.116708;12.116708;0.000000
12;11.464292;11.464292;11.464292;11.464292;0.000000
13;11.377292;11.377292;11.377292;11.377292;0.000000
14;11.299333;11.299333;11.299333;11.299333;0.000000
15;11.158792;11.158792;11.158792;11.158792;0.000000
16;11.071958;11.071958;11.071958;11.071958;0.000000
17;11.033333;11.033333;11.033333;11.033333;0.000000
18;11.212958;11.212958;11.212958;11.212958;0.000000
19;11.713958;11.713958;11.713958;11.713958;0.000000
20;10.773500;10.773500;10.773500;10.773500;0.000000
21;10.309917;10.309917;10.309917;10.309917;0.000000
22;10.521916;10.521916;10.521916;10.521916;0.000000
23;10.544500;10.544500;10.544500;10.544500;0.000000
24;9.971875;9.971875;9.971875;9.971875;0.000000
25;10.073750;10.073750;10.073750;10.073750;0.000000
26;10.010834;10.010834;10.010834;10.010834;0.000000
27;9.591833;9.591833;9.591833;9.591833;0.000000
28;9.627375;9.627375;9.627375;9.627375;0.000000
29;9.994000;9.994000;9.994000;9.994000;0.000000
30;9.350583;9.350583;9.350583;9.350583;0.000000
31;9.822292;9.822292;9.822292;9.822292;0.000000
32;9.603542;9.603542;9.603542;9.603542;0.000000
33;9.595583;9.595583;9.595583;9.595583;0.000000
34;9.581917;9.581917;9.581917;9.581917;0.000000
35;9.834083;9.834083;9.834083;9.834083;0.000000
36;9.683792;9.683792;9.683792;9.683792;0.000000
37;9.788583;9.788583;9.788583;9.788583;0.000000
38;9.559958;9.559958;9.559958;9.559958;0.000000
39;10.014750;10.014750;10.014750;10.014750;0.000000
