Size; Duration;Mean;Median;Min;Max
0;15.138750;15.138750;15.138750;15.138750;0.000000
1;15.015417;15.015417;15.015417;15.015417;0.000000
2;14.179958;14.179958;14.179958;14.179958;0.000000
3;14.091250;14.091250;14.091250;14.091250;0.000000
4;13.444875;13.444875;13.444875;13.444875;0.000000
5;13.247333;13.247333;13.247333;13.247333;0.000000
6;12.718333;12.718333;12.718333;12.718333;0.000000
7;12.489584;12.489584;12.489584;12.489584;0.000000
8;12.279542;12.279542;12.279542;12.279542;0.000000
9;11.879750;11.879750;11.879750;11.879750;0.000000
10;12.413625;12.413625;12.413625;12.413625;0.000000
11;12.260958;12.260958;12.260958;12.260958;0.000000
12;11.763917;11.763917;11.763917;11.763917;0.000000
13;12.161875;12.161875;12.161875;12.161875;0.000000
14;10.936292;10.936292;10.936292;10.936292;0.000000
15;10.787542;10.787542;10.787542;10.787542;0.000000
16;10.668625;10.668625;10.668625;10.668625;0.000000
17;10.815167;10.815167;10.815167;10.815167;0.000000
18;10.585083;10.585083;10.585083;10.585083;0.000000
19;10.133417;10.133417;10.133417;10.133417;0.000000
20;10.406250;10.406250;10.406250;10.406250;0.000000
21;9.750875;9.750875;9.750875;9.750875;0.000000
22;9.649875;9.649875;9.649875;9.649875;0.000000
23;9.554958;9.554958;9.554958;9.554958;0.000000
24;9.621291;9.621291;9.621291;9.621291;0.000000
25;9.274125;9.274125;9.274125;9.274125;0.000000
26;9.297375;9.297375;9.297375;9.297375;0.000000
27;9.262833;9.262833;9.262833;9.262833;0.000000
28;9.463875;9.463875;9.463875;9.463875;0.000000
29;9.114541;9.114541;9.114541;9.114541;0.000000
30;9.355083;9.355083;9.355083;9.355083;0.000000
31;9.346375;9.346375;9.346375;9.346375;0.000000
32;9.341083;9.341083;9.341083;9.341083;0.000000
33;9.717042;9.717042;9.717042;9.717042;0.000000
34;9.181083;9.181083;9.181083;9.181083;0.000000
35;9.100416;9.100416;9.100416;9.100416;0.000000
36;9.581500;9.581500;9.581500;9.581500;0.000000
37;8.894417;8.894417;8.894417;8.894417;0.000000
38;9.039334;9.039334;9.039334;9.039334;0.000000
39;9.168250;9.168250;9.168250;9.168250;0.000000
