Size; Duration;Mean;Median;Min;Max
0;13066.920792;13066.920792;13066.920792;13066.920792;0.000000
1;11185.723625;11185.723625;11185.723625;11185.723625;0.000000
2;3534.436042;3534.436042;3534.436042;3534.436042;0.000000
3;4493.657958;4493.657958;4493.657958;4493.657958;0.000000
4;981.871084;981.871084;981.871084;981.871084;0.000000
5;1581.318792;1581.318792;1581.318792;1581.318792;0.000000
6;749.924000;749.924000;749.924000;749.924000;0.000000
7;278.413041;278.413041;278.413041;278.413041;0.000000
8;184.452417;184.452417;184.452417;184.452417;0.000000
9;129.824292;129.824292;129.824292;129.824292;0.000000
10;67.821167;67.821167;67.821167;67.821167;0.000000
11;58.574292;58.574292;58.574292;58.574292;0.000000
12;27.242667;27.242667;27.242667;27.242667;0.000000
13;19.797625;19.797625;19.797625;19.797625;0.000000
14;16.391834;16.391834;16.391834;16.391834;0.000000
15;11.561666;11.561666;11.561666;11.561666;0.000000
16;11.960917;11.960917;11.960917;11.960917;0.000000
17;9.902375;9.902375;9.902375;9.902375;0.000000
18;10.539875;10.539875;10.539875;10.539875;0.000000
19;10.358250;10.358250;10.358250;10.358250;0.000000
20;9.703583;9.703583;9.703583;9.703583;0.000000
21;10.247167;10.247167;10.247167;10.247167;0.000000
22;10.192375;10.192375;10.192375;10.192375;0.000000
23;9.963333;9.963333;9.963333;9.963333;0.000000
24;9.893917;9.893917;9.893917;9.893917;0.000000
25;10.152250;10.152250;10.152250;10.152250;0.000000
26;10.086917;10.086917;10.086917;10.086917;0.000000
27;9.339542;9.339542;9.339542;9.339542;0.000000
28;9.590125;9.590125;9.590125;9.590125;0.000000
29;9.729709;9.729709;9.729709;9.729709;0.000000
30;9.701458;9.701458;9.701458;9.701458;0.000000
31;9.384334;9.384334;9.384334;9.384334;0.000000
32;9.751250;9.751250;9.751250;9.751250;0.000000
33;9.818625;9.818625;9.818625;9.818625;0.000000
34;9.587750;9.587750;9.587750;9.587750;0.000000
35;9.919875;9.919875;9.919875;9.919875;0.000000
36;9.889875;9.889875;9.889875;9.889875;0.000000
37;9.714833;9.714833;9.714833;9.714833;0.000000
38;9.917209;9.917209;9.917209;9.917209;0.000000
39;9.540917;9.540917;9.540917;9.540917;0.000000
