Size; Duration;Mean;Median;Min;Max
0;7844.432209;7844.432209;7844.432209;7844.432209;0.000000
1;6820.862833;6820.862833;6820.862833;6820.862833;0.000000
2;2248.947958;2248.947958;2248.947958;2248.947958;0.000000
3;1281.797125;1281.797125;1281.797125;1281.797125;0.000000
4;713.357417;713.357417;713.357417;713.357417;0.000000
5;891.361334;891.361334;891.361334;891.361334;0.000000
6;206.635708;206.635708;206.635708;206.635708;0.000000
7;143.495708;143.495708;143.495708;143.495708;0.000000
8;247.314500;247.314500;247.314500;247.314500;0.000000
9;91.818125;91.818125;91.818125;91.818125;0.000000
10;32.310125;32.310125;32.310125;32.310125;0.000000
11;22.917875;22.917875;22.917875;22.917875;0.000000
12;20.631208;20.631208;20.631208;20.631208;0.000000
13;13.076125;13.076125;13.076125;13.076125;0.000000
14;8.390708;8.390708;8.390708;8.390708;0.000000
15;7.551791;7.551791;7.551791;7.551791;0.000000
16;7.573125;7.573125;7.573125;7.573125;0.000000
17;7.573125;7.573125;7.573125;7.573125;0.000000
18;7.438959;7.438959;7.438959;7.438959;0.000000
19;7.867958;7.867958;7.867958;7.867958;0.000000
20;7.702291;7.702291;7.702291;7.702291;0.000000
21;7.758000;7.758000;7.758000;7.758000;0.000000
22;7.431250;7.431250;7.431250;7.431250;0.000000
23;7.342875;7.342875;7.342875;7.342875;0.000000
24;7.654250;7.654250;7.654250;7.654250;0.000000
25;7.264416;7.264416;7.264416;7.264416;0.000000
26;7.056542;7.056542;7.056542;7.056542;0.000000
27;7.586958;7.586958;7.586958;7.586958;0.000000
28;7.472084;7.472084;7.472084;7.472084;0.000000
29;7.338834;7.338834;7.338834;7.338834;0.000000
30;7.372666;7.372666;7.372666;7.372666;0.000000
31;7.062834;7.062834;7.062834;7.062834;0.000000
32;7.360459;7.360459;7.360459;7.360459;0.000000
33;7.573125;7.573125;7.573125;7.573125;0.000000
34;7.570542;7.570542;7.570542;7.570542;0.000000
35;7.414334;7.414334;7.414334;7.414334;0.000000
36;7.258667;7.258667;7.258667;7.258667;0.000000
37;7.203167;7.203167;7.203167;7.203167;0.000000
38;7.505375;7.505375;7.505375;7.505375;0.000000
39;7.352792;7.352792;7.352792;7.352792;0.000000
