Size; Duration;Mean;Median;Min;Max
0;9346.931917;9346.931917;9346.931917;9346.931917;0.000000
1;4725.435250;4725.435250;4725.435250;4725.435250;0.000000
2;2281.071875;2281.071875;2281.071875;2281.071875;0.000000
3;1470.096167;1470.096167;1470.096167;1470.096167;0.000000
4;685.996875;685.996875;685.996875;685.996875;0.000000
5;713.678958;713.678958;713.678958;713.678958;0.000000
6;270.076542;270.076542;270.076542;270.076542;0.000000
7;203.187875;203.187875;203.187875;203.187875;0.000000
8;118.726166;118.726166;118.726166;118.726166;0.000000
9;85.671666;85.671666;85.671666;85.671666;0.000000
10;35.929084;35.929084;35.929084;35.929084;0.000000
11;30.764250;30.764250;30.764250;30.764250;0.000000
12;19.416750;19.416750;19.416750;19.416750;0.000000
13;14.185292;14.185292;14.185292;14.185292;0.000000
14;12.018000;12.018000;12.018000;12.018000;0.000000
15;9.388000;9.388000;9.388000;9.388000;0.000000
16;8.437209;8.437209;8.437209;8.437209;0.000000
17;8.267084;8.267084;8.267084;8.267084;0.000000
18;8.069625;8.069625;8.069625;8.069625;0.000000
19;7.660917;7.660917;7.660917;7.660917;0.000000
20;8.291291;8.291291;8.291291;8.291291;0.000000
21;7.699000;7.699000;7.699000;7.699000;0.000000
22;8.073042;8.073042;8.073042;8.073042;0.000000
23;7.960917;7.960917;7.960917;7.960917;0.000000
24;8.060833;8.060833;8.060833;8.060833;0.000000
25;7.767666;7.767666;7.767666;7.767666;0.000000
26;8.161708;8.161708;8.161708;8.161708;0.000000
27;7.925625;7.925625;7.925625;7.925625;0.000000
28;7.768000;7.768000;7.768000;7.768000;0.000000
29;8.017666;8.017666;8.017666;8.017666;0.000000
30;7.930833;7.930833;7.930833;7.930833;0.000000
31;7.904500;7.904500;7.904500;7.904500;0.000000
32;7.944416;7.944416;7.944416;7.944416;0.000000
33;7.761084;7.761084;7.761084;7.761084;0.000000
34;7.770791;7.770791;7.770791;7.770791;0.000000
35;7.886500;7.886500;7.886500;7.886500;0.000000
36;8.199208;8.199208;8.199208;8.199208;0.000000
37;7.741959;7.741959;7.741959;7.741959;0.000000
38;7.994625;7.994625;7.994625;7.994625;0.000000
39;7.992416;7.992416;7.992416;7.992416;0.000000
