Size; Duration;Mean;Median;Min;Max
0;14763.826375;14763.826375;14763.826375;14763.826375;0.000000
1;11829.482708;11829.482708;11829.482708;11829.482708;0.000000
2;6557.239791;6557.239791;6557.239791;6557.239791;0.000000
3;2330.319042;2330.319042;2330.319042;2330.319042;0.000000
4;3811.858417;3811.858417;3811.858417;3811.858417;0.000000
5;786.746000;786.746000;786.746000;786.746000;0.000000
6;827.013000;827.013000;827.013000;827.013000;0.000000
7;314.501916;314.501916;314.501916;314.501916;0.000000
8;274.976500;274.976500;274.976500;274.976500;0.000000
9;172.410958;172.410958;172.410958;172.410958;0.000000
10;73.199417;73.199417;73.199417;73.199417;0.000000
11;81.935667;81.935667;81.935667;81.935667;0.000000
12;23.788917;23.788917;23.788917;23.788917;0.000000
13;16.033333;16.033333;16.033333;16.033333;0.000000
14;24.770209;24.770209;24.770209;24.770209;0.000000
15;13.074459;13.074459;13.074459;13.074459;0.000000
16;11.268708;11.268708;11.268708;11.268708;0.000000
17;10.549791;10.549791;10.549791;10.549791;0.000000
18;10.622291;10.622291;10.622291;10.622291;0.000000
19;10.527958;10.527958;10.527958;10.527958;0.000000
20;10.585958;10.585958;10.585958;10.585958;0.000000
21;10.564542;10.564542;10.564542;10.564542;0.000000
22;10.870875;10.870875;10.870875;10.870875;0.000000
23;10.695916;10.695916;10.695916;10.695916;0.000000
24;10.387250;10.387250;10.387250;10.387250;0.000000
25;10.163292;10.163292;10.163292;10.163292;0.000000
26;10.154083;10.154083;10.154083;10.154083;0.000000
27;10.140542;10.140542;10.140542;10.140542;0.000000
28;10.330166;10.330166;10.330166;10.330166;0.000000
29;10.116042;10.116042;10.116042;10.116042;0.000000
30;10.453500;10.453500;10.453500;10.453500;0.000000
31;10.202792;10.202792;10.202792;10.202792;0.000000
32;9.920292;9.920292;9.920292;9.920292;0.000000
33;10.275708;10.275708;10.275708;10.275708;0.000000
34;10.302084;10.302084;10.302084;10.302084;0.000000
35;10.127833;10.127833;10.127833;10.127833;0.000000
36;10.419166;10.419166;10.419166;10.419166;0.000000
37;10.507000;10.507000;10.507000;10.507000;0.000000
38;10.205042;10.205042;10.205042;10.205042;0.000000
39;10.212083;10.212083;10.212083;10.212083;0.000000
