size; duration; mean; reps
20000;0.176541;0.176541;1
30000;0.264;0.264;1
40000;0.35675;0.35675;1
50000;0.440375;0.440375;1
60000;0.536583;0.536583;1
70000;0.610458;0.610458;1
80000;0.69825;0.69825;1
90000;0.803583;0.803583;1
