size; duration; mean; reps
10000;7.5425E-4;7.5425E-4;1
20000;1.76541E-4;1.76541E-4;1
30000;2.64E-4;2.64E-4;1
40000;3.5675E-4;3.5675E-4;1
50000;4.40375E-4;4.40375E-4;1
60000;5.36583E-4;5.36583E-4;1
70000;6.10458E-4;6.10458E-4;1
80000;6.9825E-4;6.9825E-4;1
90000;8.03583E-4;8.03583E-4;1
