size,duration,mean,reps
33600;0.027954;2.7e-05;1000
33700;0.02815;2.8e-05;1000
33800;0.034125;3.4e-05;1000
33900;0.026749;2.6e-05;1000
34000;0.027548;2.7e-05;1000
34100;0.025681;2.5e-05;1000
34400;0.029621;2.9e-05;1000
34500;0.026841;2.6e-05;1000
34600;0.023539;2.3e-05;1000
34900;0.026489;2.6e-05;1000
35300;0.026086;2.6e-05;1000
35400;0.030168;3e-05;1000
35500;0.024289;2.4e-05;1000
35800;0.023616;2.3e-05;1000
35900;0.025196;2.5e-05;1000
36000;0.027842;2.7e-05;1000
36100;0.032648;3.2e-05;1000
36300;0.028463;2.8e-05;1000
36400;0.022247;2.2e-05;1000
36600;0.025173;2.5e-05;1000
36800;0.026217;2.6e-05;1000
37200;0.024988;2.4e-05;1000
37300;0.02622;2.6e-05;1000
37400;0.027132;2.7e-05;1000
37600;0.029587;2.9e-05;1000
37800;0.023425;2.3e-05;1000
38200;0.023496;2.3e-05;1000
38300;0.02696;2.6e-05;1000
38400;0.032827;3.2e-05;1000
38600;0.026284;2.6e-05;1000
38700;0.027089;2.7e-05;1000
38800;0.026217;2.6e-05;1000
38900;0.032957;3.2e-05;1000
39000;0.031464;3.1e-05;1000
39100;0.027944;2.7e-05;1000
39300;0.025449;2.5e-05;1000
39500;0.026465;2.6e-05;1000
39700;0.027061;2.7e-05;1000
39800;0.028996;2.8e-05;1000
40000;0.026417;2.6e-05;1000
40100;0.02346;2.3e-05;1000
40300;0.034181;3.4e-05;1000
40400;0.029787;2.9e-05;1000
40600;0.024218;2.4e-05;1000
40700;0.024549;2.4e-05;1000
40900;0.027376;2.7e-05;1000
41000;0.030805;3e-05;1000
41100;0.024394;2.4e-05;1000
41200;0.028965;2.8e-05;1000
41500;0.02346;2.3e-05;1000
41900;0.029053;2.9e-05;1000
42000;0.033121;3.3e-05;1000
42100;0.029374;2.9e-05;1000
42200;0.034793;3.4e-05;1000
42300;0.023792;2.3e-05;1000
42400;0.026043;2.6e-05;1000
42500;0.026497;2.6e-05;1000
42700;0.030086;3e-05;1000
42900;0.025987;2.5e-05;1000
43000;0.026801;2.6e-05;1000
43200;0.024637;2.4e-05;1000
43300;0.026596;2.6e-05;1000
43400;0.02921;2.9e-05;1000
43700;0.025619;2.5e-05;1000
43800;0.023983;2.3e-05;1000
43900;0.028249;2.8e-05;1000
44100;0.02475;2.4e-05;1000
44200;0.024353;2.4e-05;1000
44500;0.027378;2.7e-05;1000
44600;0.027542;2.7e-05;1000
44800;0.026342;2.6e-05;1000
45000;0.025529;2.5e-05;1000
45200;0.025414;2.5e-05;1000
45400;0.022739;2.2e-05;1000
45500;0.026574;2.6e-05;1000
45600;0.033617;3.3e-05;1000
45700;0.029011;2.9e-05;1000
45900;0.029247;2.9e-05;1000
46200;0.028916;2.8e-05;1000
46300;0.024003;2.4e-05;1000
46400;0.027;2.7e-05;1000
46500;0.034251;3.4e-05;1000
46700;0.026;2.6e-05;1000
46900;0.02842;2.8e-05;1000
47000;0.024538;2.4e-05;1000
47100;0.026743;2.6e-05;1000
47300;0.026408;2.6e-05;1000
47400;0.027091;2.7e-05;1000
47500;0.032807;3.2e-05;1000
47700;0.027541;2.7e-05;1000
47800;0.027686;2.7e-05;1000
47900;0.027591;2.7e-05;1000
48200;0.023739;2.3e-05;1000
48300;0.029917;2.9e-05;1000
48600;0.028199;2.8e-05;1000
48700;0.023335;2.3e-05;1000
48800;0.026264;2.6e-05;1000
48900;0.032196;3.2e-05;1000
49100;0.026931;2.6e-05;1000
49200;0.03171;3.1e-05;1000
49300;0.028986;2.8e-05;1000
49400;0.031168;3.1e-05;1000
49500;0.029881;2.9e-05;1000
49600;0.027513;2.7e-05;1000
49700;0.028024;2.8e-05;1000
49800;0.032175;3.2e-05;1000
49900;0.0272;2.7e-05;1000
50100;0.028962;2.8e-05;1000
50200;0.025043;2.5e-05;1000
50300;0.03357;3.3e-05;1000
50600;0.026042;2.6e-05;1000
50700;0.028248;2.8e-05;1000
50900;0.03153;3.1e-05;1000
51000;0.025411;2.5e-05;1000
51100;0.028133;2.8e-05;1000
51400;0.027162;2.7e-05;1000
51500;0.027505;2.7e-05;1000
51600;0.030793;3e-05;1000
51800;0.026259;2.6e-05;1000
52100;0.026703;2.6e-05;1000
52200;0.029242;2.9e-05;1000
52300;0.025288;2.5e-05;1000
52400;0.026664;2.6e-05;1000
52500;0.03037;3e-05;1000
52600;0.023963;2.3e-05;1000
52900;0.025629;2.5e-05;1000
53000;0.024764;2.4e-05;1000
53200;0.034278;3.4e-05;1000
53300;0.024917;2.4e-05;1000
53400;0.026915;2.6e-05;1000
53500;0.028017;2.8e-05;1000
53700;0.02854;2.8e-05;1000
54000;0.025963;2.5e-05;1000
54100;0.031085;3.1e-05;1000
54300;0.031543;3.1e-05;1000
54400;0.026936;2.6e-05;1000
54500;0.033262;3.3e-05;1000
54600;0.029924;2.9e-05;1000
54700;0.029798;2.9e-05;1000
54800;0.025349;2.5e-05;1000
55100;0.024169;2.4e-05;1000
55200;0.031712;3.1e-05;1000
55300;0.03041;3e-05;1000
55500;0.028207;2.8e-05;1000
55800;0.026178;2.6e-05;1000
55900;0.027585;2.7e-05;1000
56200;0.024208;2.4e-05;1000
56400;0.034926;3.4e-05;1000
56500;0.023946;2.3e-05;1000
56600;0.026964;2.6e-05;1000
56700;0.027996;2.7e-05;1000
56800;0.032769;3.2e-05;1000
56900;0.027758;2.7e-05;1000
57000;0.029543;2.9e-05;1000
57200;0.028172;2.8e-05;1000
57500;0.029675;2.9e-05;1000
57800;0.029665;2.9e-05;1000
57900;0.026918;2.6e-05;1000
58200;0.02733;2.7e-05;1000
58300;0.028408;2.8e-05;1000
58400;0.031712;3.1e-05;1000
58500;0.02808;2.8e-05;1000
58600;0.02873;2.8e-05;1000
59600;0.027674;2.7e-05;1000
59900;0.026004;2.6e-05;1000
60000;0.027243;2.7e-05;1000
60100;0.029138;2.9e-05;1000
60300;0.028744;2.8e-05;1000
60400;0.029616;2.9e-05;1000
60600;0.026689;2.6e-05;1000
60900;0.028961;2.8e-05;1000
61100;0.031047;3.1e-05;1000
61500;0.024241;2.4e-05;1000
61600;0.034051;3.4e-05;1000
61700;0.026153;2.6e-05;1000
61900;0.027021;2.7e-05;1000
62100;0.028569;2.8e-05;1000
62200;0.029419;2.9e-05;1000
62300;0.031422;3.1e-05;1000
62500;0.027918;2.7e-05;1000
62600;0.033417;3.3e-05;1000
62800;0.02896;2.8e-05;1000
63000;0.028879;2.8e-05;1000
63100;0.02651;2.6e-05;1000
63300;0.028584;2.8e-05;1000
63400;0.027487;2.7e-05;1000
63500;0.031797;3.1e-05;1000
63700;0.027531;2.7e-05;1000
64000;0.03372;3.3e-05;1000
64100;0.033248;3.3e-05;1000
64500;0.027368;2.7e-05;1000
64600;0.026835;2.6e-05;1000
64800;0.025962;2.5e-05;1000
64900;0.026488;2.6e-05;1000
65000;0.029456;2.9e-05;1000
66100;0.029542;2.9e-05;1000
66400;0.029799;2.9e-05;1000
66500;0.030849;3e-05;1000
66600;0.032953;3.2e-05;1000
66700;0.026816;2.6e-05;1000
66800;0.030592;3e-05;1000
66900;0.033008;3.3e-05;1000
67000;0.032697;3.2e-05;1000
67200;0.027632;2.7e-05;1000
67500;0.025044;2.5e-05;1000
67600;0.027297;2.7e-05;1000
67700;0.030826;3e-05;1000
67800;0.025908;2.5e-05;1000
68100;0.026855;2.6e-05;1000
68200;0.034241;3.4e-05;1000
68400;0.028865;2.8e-05;1000
68600;0.028964;2.8e-05;1000
68700;0.031207;3.1e-05;1000
69200;0.027742;2.7e-05;1000
69700;0.027886;2.7e-05;1000
69800;0.027776;2.7e-05;1000
70000;0.027851;2.7e-05;1000
70400;0.034877;3.4e-05;1000
70600;0.031966;3.1e-05;1000
70800;0.026403;2.6e-05;1000
70900;0.029935;2.9e-05;1000
71100;0.025319;2.5e-05;1000
71400;0.027373;2.7e-05;1000
71600;0.03079;3e-05;1000
71700;0.027579;2.7e-05;1000
71800;0.033207;3.3e-05;1000
71900;0.030372;3e-05;1000
72100;0.031793;3.1e-05;1000
72200;0.030177;3e-05;1000
72400;0.031283;3.1e-05;1000
72900;0.030674;3e-05;1000
73000;0.026375;2.6e-05;1000
73200;0.031256;3.1e-05;1000
73500;0.026721;2.6e-05;1000
73700;0.029748;2.9e-05;1000
73900;0.033045;3.3e-05;1000
74000;0.027453;2.7e-05;1000
74200;0.025545;2.5e-05;1000
74500;0.029008;2.9e-05;1000
74700;0.030471;3e-05;1000
74900;0.029811;2.9e-05;1000
75300;0.029039;2.9e-05;1000
75600;0.034151;3.4e-05;1000
75700;0.029773;2.9e-05;1000
75800;0.029157;2.9e-05;1000
76200;0.028996;2.8e-05;1000
76700;0.027548;2.7e-05;1000
76900;0.026831;2.6e-05;1000
77000;0.027541;2.7e-05;1000
77100;0.034414;3.4e-05;1000
77200;0.027338;2.7e-05;1000
77300;0.032051;3.2e-05;1000
77400;0.03164;3.1e-05;1000
77900;0.026499;2.6e-05;1000
78400;0.033544;3.3e-05;1000
78600;0.028205;2.8e-05;1000
78700;0.02725;2.7e-05;1000
78900;0.028036;2.8e-05;1000
79100;0.027176;2.7e-05;1000
79300;0.028375;2.8e-05;1000
79500;0.029951;2.9e-05;1000
79600;0.028224;2.8e-05;1000
79800;0.026466;2.6e-05;1000
80000;0.029673;2.9e-05;1000
80100;0.027643;2.7e-05;1000
80300;0.030969;3e-05;1000
80500;0.031486;3.1e-05;1000
80800;0.027967;2.7e-05;1000
81000;0.027998;2.7e-05;1000
81200;0.026201;2.6e-05;1000
81400;0.028299;2.8e-05;1000
81500;0.029506;2.9e-05;1000
81700;0.030001;3e-05;1000
81900;0.029996;2.9e-05;1000
82100;0.027575;2.7e-05;1000
82200;0.032915;3.2e-05;1000
82300;0.029046;2.9e-05;1000
82400;0.025669;2.5e-05;1000
82700;0.031754;3.1e-05;1000
82800;0.031952;3.1e-05;1000
83000;0.029468;2.9e-05;1000
83200;0.027621;2.7e-05;1000
83300;0.034655;3.4e-05;1000
83500;0.033184;3.3e-05;1000
83600;0.029401;2.9e-05;1000
83700;0.030172;3e-05;1000
83800;0.032179;3.2e-05;1000
83900;0.031087;3.1e-05;1000
84000;0.034406;3.4e-05;1000
84100;0.033508;3.3e-05;1000
84300;0.031955;3.1e-05;1000
84500;0.028293;2.8e-05;1000
84600;0.02918;2.9e-05;1000
84800;0.027182;2.7e-05;1000
84900;0.032926;3.2e-05;1000
85000;0.029987;2.9e-05;1000
85200;0.030543;3e-05;1000
85400;0.028954;2.8e-05;1000
85600;0.030124;3e-05;1000
85800;0.029921;2.9e-05;1000
85900;0.029766;2.9e-05;1000
86200;0.029632;2.9e-05;1000
86300;0.028666;2.8e-05;1000
86500;0.027929;2.7e-05;1000
86600;0.03138;3.1e-05;1000
86700;0.026622;2.6e-05;1000
86900;0.030458;3e-05;1000
87100;0.029508;2.9e-05;1000
87200;0.029641;2.9e-05;1000
87300;0.02908;2.9e-05;1000
87500;0.034124;3.4e-05;1000
87700;0.033552;3.3e-05;1000
87800;0.03134;3.1e-05;1000
87900;0.034503;3.4e-05;1000
88000;0.029306;2.9e-05;1000
88200;0.027821;2.7e-05;1000
88300;0.033288;3.3e-05;1000
88400;0.029335;2.9e-05;1000
88600;0.027406;2.7e-05;1000
88700;0.030134;3e-05;1000
88800;0.029304;2.9e-05;1000
88900;0.027244;2.7e-05;1000
89100;0.030819;3e-05;1000
89200;0.029994;2.9e-05;1000
89400;0.028125;2.8e-05;1000
89500;0.027671;2.7e-05;1000
89600;0.032389;3.2e-05;1000
89700;0.027792;2.7e-05;1000
89900;0.028336;2.8e-05;1000
90100;0.030631;3e-05;1000
90200;0.026755;2.6e-05;1000
90500;0.030219;3e-05;1000
90700;0.028293;2.8e-05;1000
90900;0.030883;3e-05;1000
91000;0.030974;3e-05;1000
91100;0.030649;3e-05;1000
91300;0.027368;2.7e-05;1000
91400;0.030875;3e-05;1000
91500;0.02729;2.7e-05;1000
91900;0.031749;3.1e-05;1000
92100;0.030758;3e-05;1000
92300;0.033666;3.3e-05;1000
92400;0.031756;3.1e-05;1000
92800;0.026145;2.6e-05;1000
93000;0.032965;3.2e-05;1000
93100;0.033882;3.3e-05;1000
93200;0.029878;2.9e-05;1000
93300;0.032796;3.2e-05;1000
94000;0.029764;2.9e-05;1000
94100;0.032296;3.2e-05;1000
94200;0.031458;3.1e-05;1000
94300;0.030582;3e-05;1000
94400;0.028409;2.8e-05;1000
94600;0.029579;2.9e-05;1000
94800;0.02873;2.8e-05;1000
95000;0.027624;2.7e-05;1000
95100;0.029661;2.9e-05;1000
95200;0.028699;2.8e-05;1000
95300;0.030922;3e-05;1000
95400;0.027413;2.7e-05;1000
95600;0.033074;3.3e-05;1000
95700;0.033836;3.3e-05;1000
95900;0.032624;3.2e-05;1000
96100;0.03359;3.3e-05;1000
96200;0.029476;2.9e-05;1000
96300;0.030216;3e-05;1000
96500;0.027878;2.7e-05;1000
96700;0.028215;2.8e-05;1000
96900;0.028118;2.8e-05;1000
97200;0.034165;3.4e-05;1000
97400;0.029508;2.9e-05;1000
97600;0.029632;2.9e-05;1000
97800;0.033214;3.3e-05;1000
98000;0.033536;3.3e-05;1000
98100;0.031076;3.1e-05;1000
98200;0.031264;3.1e-05;1000
98800;0.033044;3.3e-05;1000
98900;0.029859;2.9e-05;1000
99100;0.028239;2.8e-05;1000
99300;0.032291;3.2e-05;1000
99500;0.029507;2.9e-05;1000
99700;0.02942;2.9e-05;1000
99900;0.029701;2.9e-05;1000
