size; duration; mean; reps
797000;1.8212E-5;1.8000001E-8;1000
798000;1.676E-5;1.6E-8;1000
799000;1.616E-5;1.6E-8;1000
800000;1.7216E-5;1.7E-8;1000
801000;1.6930999E-5;1.6E-8;1000
802000;1.583E-5;1.5E-8;1000
803000;1.7707E-5;1.7E-8;1000
804000;1.6466E-5;1.6E-8;1000
805000;1.7532E-5;1.7E-8;1000
806000;1.6309E-5;1.6E-8;1000
807000;1.7081E-5;1.7E-8;1000
808000;1.6501E-5;1.6E-8;1000
809000;1.5419E-5;1.5E-8;1000
810000;1.6225998E-5;1.6E-8;1000
811000;1.8122E-5;1.8000001E-8;1000
812000;1.8076E-5;1.8000001E-8;1000
813000;1.6871E-5;1.6E-8;1000
814000;1.549E-5;1.5E-8;1000
815000;2.1059E-5;2.1E-8;1000
816000;1.6084E-5;1.6E-8;1000
817000;1.6696E-5;1.6E-8;1000
818000;1.615E-5;1.6E-8;1000
819000;1.6633001E-5;1.6E-8;1000
820000;1.7459999E-5;1.7E-8;1000
821000;3.0617E-5;3.0E-8;1000
822000;1.4374E-5;1.4E-8;1000
823000;1.3612001E-5;1.3E-8;1000
824000;1.7974E-5;1.7E-8;1000
825000;1.8208E-5;1.8000001E-8;1000
826000;1.6455E-5;1.6E-8;1000
827000;1.5998E-5;1.5E-8;1000
828000;1.7999E-5;1.7E-8;1000
829000;1.8916E-5;1.8000001E-8;1000
830000;1.5952E-5;1.5E-8;1000
831000;1.5788E-5;1.5E-8;1000
832000;1.6081E-5;1.6E-8;1000
833000;1.5245E-5;1.5E-8;1000
834000;1.7302998E-5;1.7E-8;1000
835000;1.7495999E-5;1.7E-8;1000
836000;1.6224001E-5;1.6E-8;1000
837000;1.6596001E-5;1.6E-8;1000
838000;1.7764E-5;1.7E-8;1000
839000;1.4628999E-5;1.4E-8;1000
840000;1.6623E-5;1.6E-8;1000
841000;1.8632E-5;1.8000001E-8;1000
842000;1.6295999E-5;1.6E-8;1000
843000;1.8419E-5;1.8000001E-8;1000
844000;1.8412E-5;1.8000001E-8;1000
845000;1.6422E-5;1.6E-8;1000
846000;1.8957E-5;1.8000001E-8;1000
847000;1.7458E-5;1.7E-8;1000
848000;1.729E-5;1.7E-8;1000
849000;1.7276001E-5;1.7E-8;1000
850000;1.804E-5;1.8000001E-8;1000
851000;1.7177E-5;1.7E-8;1000
852000;1.6868002E-5;1.6E-8;1000
853000;1.676E-5;1.6E-8;1000
854000;1.575E-5;1.5E-8;1000
855000;1.6665E-5;1.6E-8;1000
856000;1.8708E-5;1.8000001E-8;1000
857000;1.5124E-5;1.5E-8;1000
858000;1.8832E-5;1.8000001E-8;1000
859000;1.876E-5;1.8000001E-8;1000
860000;1.691E-5;1.6E-8;1000
861000;1.9109E-5;1.9E-8;1000
862000;1.8718001E-5;1.8000001E-8;1000
863000;1.7052E-5;1.7E-8;1000
864000;1.7474E-5;1.7E-8;1000
865000;1.7186E-5;1.7E-8;1000
866000;1.5086E-5;1.5E-8;1000
867000;1.8455E-5;1.8000001E-8;1000
868000;1.5698999E-5;1.5E-8;1000
869000;1.5984E-5;1.5E-8;1000
870000;1.5845E-5;1.5E-8;1000
871000;1.7839E-5;1.7E-8;1000
872000;1.8529E-5;1.8000001E-8;1000
873000;1.7666001E-5;1.7E-8;1000
874000;1.7938999E-5;1.7E-8;1000
875000;1.8354E-5;1.8000001E-8;1000
876000;1.4276E-5;1.4E-8;1000
877000;1.5912E-5;1.5E-8;1000
878000;1.901E-5;1.9E-8;1000
879000;1.817E-5;1.8000001E-8;1000
880000;1.754E-5;1.7E-8;1000
881000;1.5783999E-5;1.5E-8;1000
882000;1.7458E-5;1.7E-8;1000
883000;1.6737999E-5;1.6E-8;1000
884000;1.7170001E-5;1.7E-8;1000
