size; duration; mean; reps
2190;115.27259;1.152725;100
2200;113.355995;1.133559;100
2210;133.20787;1.332078;100
2220;118.94767;1.189476;100
2230;117.0108;1.170107;100
2240;112.5547;1.125547;100
2250;134.03934;1.340393;100
2260;114.67487;1.146748;100
2270;115.62071;1.156207;100
2280;121.117584;1.211175;100
2290;130.07584;1.300758;100
2300;132.76076;1.327607;100
2310;133.15271;1.331527;100
2320;146.56758;1.465675;100
2330;127.39808;1.27398;100
2340;125.672165;1.256721;100
2350;135.03581;1.350358;100
2360;158.72;1.587199;100
2370;121.87467;1.218746;100
2380;120.548416;1.205484;100
2390;128.82858;1.288285;100
2400;125.41971;1.254197;100
2410;124.65642;1.246564;100
2420;125.71278;1.257127;100
2430;144.20868;1.442086;100
2440;125.14433;1.251443;100
2450;122.5135;1.225134;100
2460;123.86455;1.238645;100
2470;138.86717;1.388671;100
2480;132.42413;1.324241;100
2490;124.30941;1.243094;100
2500;154.99738;1.549973;100
2510;127.40733;1.274073;100
2520;133.48616;1.334861;100
2530;133.77225;1.337722;100
2540;142.1309;1.421309;100
2550;135.701;1.35701;100
2560;142.88449;1.428844;100
2570;152.93875;1.529387;100
2580;143.64749;1.436474;100
2590;138.0535;1.380535;100
2600;140.55751;1.405574;100
2610;136.9797;1.369797;100
2620;139.03783;1.390378;100
2630;145.32208;1.45322;100
2640;152.83888;1.528388;100
2650;137.12735;1.371273;100
2660;138.96654;1.389665;100
2670;157.03691;1.570369;100
2680;139.04591;1.390459;100
2690;138.96617;1.389661;100
2700;144.8692;1.448692;100
2710;140.86403;1.40864;100
2720;144.6869;1.446869;100
2730;141.57976;1.415797;100
2740;165.33046;1.653304;100
2750;146.91978;1.469197;100
2760;145.06987;1.450698;100
2770;175.9426;1.759425;100
2780;146.10046;1.461004;100
2790;140.32796;1.403279;100
2800;152.88821;1.528882;100
2810;147.65567;1.476556;100
2820;144.84933;1.448493;100
2830;149.1778;1.491777;100
2840;155.71225;1.557122;100
2850;279.88742;2.798874;100
2860;149.17401;1.49174;100
2870;167.89108;1.67891;100
2880;152.74408;1.52744;100
2890;148.63454;1.486345;100
2900;174.969;1.749689;100
2910;153.27455;1.532745;100
2920;168.91333;1.689133;100
2930;171.03392;1.710339;100
2940;162.07993;1.620799;100
2950;159.08255;1.590825;100
2960;184.81984;1.848198;100
2970;157.18558;1.571855;100
2980;167.10138;1.671013;100
2990;176.37584;1.763758;100
3000;159.16292;1.591629;100
3010;159.02716;1.590271;100
3020;162.30125;1.623012;100
3030;161.69992;1.616999;100
3040;163.16309;1.63163;100
3050;173.0091;1.73009;100
3060;167.81772;1.678177;100
3070;170.2494;1.702494;100
3080;170.75388;1.707538;100
3090;177.672;1.77672;100
3100;174.81229;1.748122;100
3110;174.71745;1.747174;100
3120;184.21028;1.842102;100
3130;158.55865;1.585586;100
3140;174.41496;1.744149;100
3150;166.06117;1.660611;100
3160;167.86089;1.678608;100
3170;160.93384;1.609338;100
3180;166.78284;1.667828;100
3190;168.1327;1.681327;100
3200;176.74153;1.767415;100
3210;175.02682;1.750268;100
3220;177.89517;1.778951;100
3230;183.00436;1.830043;100
3240;184.44867;1.844486;100
3250;178.79471;1.787947;100
3260;193.92691;1.939269;100
3270;169.2035;1.692035;100
3280;175.57579;1.755757;100
3290;173.93938;1.739393;100
3300;174.35184;1.743518;100
3310;187.76024;1.877602;100
3320;185.01009;1.8501;100
3330;193.69405;1.93694;100
3340;180.45946;1.804594;100
3350;179.60564;1.796056;100
3360;205.74426;2.057442;100
3370;179.42647;1.794264;100
3380;209.3392;2.093392;100
3390;180.3135;1.803134;100
3400;182.40276;1.824027;100
3410;196.6326;1.966325;100
3420;184.10516;1.841051;100
3430;197.30792;1.973079;100
