Size; Duration;Mean;Median;Min;Max
41;248.839712; 2.488397; 1.409209; 5.792042; 6.080483
42;246.538039; 2.465380; 1.612666; 3.483292; 4.212729
43;253.997792; 2.539977; 1.470042; 8.002375; 7.267147
44;249.621788; 2.496217; 1.779417; 10.490417; 8.966967
45;254.528211; 2.545282; 1.608958; 4.294291; 4.931479
46;254.650001; 2.546500; 1.384000; 4.956500; 5.858478
47;256.133129; 2.561331; 1.737208; 7.349541; 6.748328
48;258.810087; 2.588100; 1.459417; 6.439875; 6.318445
49;258.100420; 2.581004; 1.591208; 4.758542; 5.888480
50;266.731042; 2.667310; 1.780167; 4.968500; 5.479016
51;261.445878; 2.614458; 1.594708; 4.908375; 4.907140
52;250.469621; 2.504696; 1.651833; 8.434083; 7.151195
53;267.343170; 2.673431; 1.660792; 5.197167; 5.846413
54;259.634208; 2.596342; 1.777209; 4.604375; 4.317105
55;261.814838; 2.618148; 1.576667; 4.828667; 5.291889
56;259.824664; 2.598246; 1.717250; 5.074125; 5.447963
57;269.381045; 2.693810; 1.696625; 15.663583; 13.900076
58;262.759663; 2.627596; 1.494833; 5.374792; 5.683147
59;257.548754; 2.575487; 1.601917; 7.905208; 6.671216
60;254.669123; 2.546691; 1.857500; 4.073916; 3.636778
61;265.110878; 2.651108; 1.693333; 6.412042; 5.615938
62;258.212256; 2.582122; 1.769167; 4.895209; 4.129421
63;271.552923; 2.715529; 1.291125; 13.678459; 12.247325
64;261.706836; 2.617068; 1.659667; 4.243458; 4.433278
65;264.024336; 2.640243; 1.757291; 7.385542; 7.897198
66;273.612622; 2.736126; 1.643500; 9.442125; 8.920911
67;261.283787; 2.612837; 2.009042; 4.241083; 3.444157
68;259.955037; 2.599550; 1.869667; 4.483208; 4.017490
69;263.317461; 2.633174; 1.887667; 4.208917; 3.832034
70;271.638001; 2.716380; 1.851292; 8.081042; 7.545191
71;264.483044; 2.644830; 1.759208; 4.859875; 4.845537
72;261.911501; 2.619115; 1.915250; 4.724708; 4.102097
73;267.336382; 2.673363; 1.767666; 7.600250; 6.733624
74;258.454959; 2.584549; 2.071875; 4.469042; 3.357403
75;262.939751; 2.629397; 1.863459; 4.460166; 3.925727
76;265.335620; 2.653356; 1.823375; 4.743583; 4.791985
77;258.928330; 2.589283; 2.166083; 3.363959; 2.246521
78;265.850706; 2.658507; 1.916042; 5.409250; 4.939059
79;273.519000; 2.735190; 1.695125; 9.016292; 7.736726
80;267.262586; 2.672625; 2.024542; 4.453500; 4.036420
81;264.113829; 2.641138; 2.050583; 4.404250; 3.350186
82;261.312298; 2.613122; 2.171542; 3.419334; 2.403458
83;264.579789; 2.645797; 2.125667; 5.288333; 3.586726
84;268.979246; 2.689792; 1.904042; 9.163959; 7.190784
85;265.715165; 2.657151; 1.985708; 6.900000; 5.751890
86;261.313500; 2.613135; 2.082625; 3.954958; 2.933216
87;266.254167; 2.662541; 2.010875; 5.566292; 4.482178
88;264.954830; 2.649548; 2.132750; 3.954917; 2.682198
89;262.832339; 2.628323; 2.243375; 3.392167; 2.417536
90;264.583245; 2.645832; 2.068792; 4.865458; 4.018272
91;273.271377; 2.732713; 1.623583; 13.527875; 11.571700
92;261.541875; 2.615418; 1.951417; 5.659834; 4.009076
93;263.245705; 2.632457; 2.186958; 4.214750; 3.158800
94;262.629959; 2.626299; 2.066000; 4.555000; 3.732473
95;260.225749; 2.602257; 2.136333; 3.624833; 2.570041
96;268.275875; 2.682758; 2.124875; 7.768167; 6.050348
97;258.084831; 2.580848; 2.222208; 4.101542; 2.475228
98;259.480883; 2.594808; 2.314417; 3.943625; 2.246438
99;265.679080; 2.656790; 2.198542; 7.743917; 5.710174
