Size; Duration;Mean;Median;Min;Max
53;364.814166; 3.648141; 2.259084; 4.487125; 4.945239
54;357.054086; 3.570540; 2.058625; 5.072250; 5.904131
55;354.236838; 3.542368; 2.414542; 4.481083; 4.380340
56;353.838667; 3.538386; 2.250084; 4.680000; 4.755726
57;364.280163; 3.642801; 2.372250; 4.625083; 4.682253
58;360.900123; 3.609001; 2.191417; 4.766125; 4.408064
59;366.212288; 3.662122; 2.190833; 4.453375; 4.222318
60;354.857040; 3.548570; 2.514833; 4.595375; 3.745095
61;359.014293; 3.590142; 2.448083; 4.573792; 4.149567
62;353.185337; 3.531853; 2.304542; 4.541292; 4.678084
63;353.720584; 3.537205; 2.372334; 5.318167; 5.123077
64;362.175585; 3.621755; 2.598500; 4.679250; 4.463636
65;357.944713; 3.579447; 2.136417; 4.736166; 5.121708
66;360.152924; 3.601529; 2.480584; 4.426042; 4.306032
67;353.061704; 3.530617; 2.504083; 4.401208; 3.934178
68;361.316126; 3.613161; 2.612291; 4.452292; 4.149021
69;360.779046; 3.607790; 2.274458; 4.734042; 4.845495
70;357.613712; 3.576137; 2.563209; 4.451375; 4.123368
71;360.664161; 3.606641; 2.575000; 4.522000; 3.965938
72;358.660794; 3.586607; 2.512834; 4.418250; 3.979587
73;367.440625; 3.674406; 2.207792; 5.049833; 6.089990
74;359.393875; 3.593938; 2.459333; 4.913000; 5.404642
75;360.146998; 3.601469; 2.683541; 4.487625; 3.727392
76;359.448288; 3.594482; 2.635750; 4.428834; 3.835395
77;359.345545; 3.593455; 2.635750; 4.488292; 3.755491
78;356.045205; 3.560452; 2.928208; 4.264125; 2.786972
79;361.043163; 3.610431; 2.688834; 4.434041; 3.516701
80;355.557208; 3.555572; 2.936291; 4.524375; 3.003303
81;361.269834; 3.612698; 2.563084; 4.509208; 4.238011
82;359.741082; 3.597410; 2.563917; 4.579583; 3.798598
83;358.913038; 3.589130; 2.665292; 4.738625; 4.027097
84;359.854831; 3.598548; 2.431125; 5.021458; 5.429768
85;359.420794; 3.594207; 2.598333; 4.410917; 3.529292
86;360.138460; 3.601384; 2.499458; 4.667750; 3.712219
87;355.479749; 3.554797; 2.359833; 4.813042; 3.565135
88;357.198425; 3.571984; 2.831125; 4.497708; 3.270903
89;353.328420; 3.533284; 2.793417; 4.242792; 2.926479
90;357.084580; 3.570845; 2.655709; 4.658792; 3.868342
91;359.994500; 3.599945; 2.812709; 4.639250; 3.225111
92;360.755997; 3.607559; 2.655666; 4.499750; 4.106725
93;360.046664; 3.600466; 2.517209; 4.870542; 4.912108
94;356.679793; 3.566797; 2.659625; 4.420375; 3.445500
95;355.316623; 3.553166; 2.962000; 4.393708; 2.792578
96;351.537879; 3.515378; 3.072917; 4.260625; 2.403590
97;357.563622; 3.575636; 2.944625; 4.412000; 2.874033
98;354.107121; 3.541071; 2.999500; 4.433333; 2.748938
99;354.274709; 3.542747; 2.849584; 4.334792; 2.966663
