Size; Duration;Mean;Median;Min;Max
64;310.755587; 3.107555; 2.199917; 4.039250; 3.527132
65;309.965245; 3.099652; 2.233000; 3.904125; 3.504329
66;311.707201; 3.117072; 2.288708; 3.897541; 3.535080
67;308.701332; 3.087013; 2.474625; 3.865416; 2.619665
68;308.260037; 3.082600; 2.091000; 3.996416; 4.410444
69;315.118671; 3.151186; 1.950417; 4.000500; 4.159071
70;310.460081; 3.104600; 1.970958; 4.178625; 3.818751
71;305.877837; 3.058778; 2.215125; 4.034167; 3.879886
72;306.682327; 3.066823; 2.251541; 3.817417; 3.343380
73;309.386586; 3.093865; 2.421458; 3.942291; 3.074427
74;309.732836; 3.097328; 2.171042; 4.130292; 4.444810
75;314.071499; 3.140714; 2.282792; 3.982583; 3.951426
76;310.407839; 3.104078; 2.136875; 4.093917; 4.249897
77;303.455206; 3.034552; 2.390084; 3.766750; 2.910123
78;308.954878; 3.089548; 2.273292; 4.057583; 3.908060
79;308.067127; 3.080671; 2.308750; 3.739000; 2.872509
80;308.414624; 3.084146; 2.143875; 4.032250; 3.895127
81;309.100543; 3.091005; 2.375458; 3.845625; 2.942052
82;304.935997; 3.049359; 2.290291; 3.791291; 3.240636
83;307.291582; 3.072915; 2.594375; 3.842250; 2.462676
84;306.713329; 3.067133; 2.626667; 3.890208; 2.260389
85;300.009417; 3.000094; 2.162792; 4.793375; 3.604649
86;308.994582; 3.089945; 2.422834; 3.775667; 3.095492
87;308.377087; 3.083770; 2.434250; 3.841833; 2.679212
88;306.073827; 3.060738; 2.438917; 3.824042; 2.698153
89;306.590045; 3.065900; 2.341833; 3.851375; 3.196781
90;306.773870; 3.067738; 2.723458; 3.826500; 2.137585
91;309.227412; 3.092274; 2.463334; 3.779791; 2.542514
92;305.719709; 3.057197; 2.592333; 3.810958; 2.304302
93;309.115536; 3.091155; 2.372500; 3.919500; 3.023369
94;305.574957; 3.055749; 2.621334; 3.855542; 2.482242
95;321.284163; 3.212841; 2.663125; 3.974667; 2.584676
96;307.860961; 3.078609; 2.673417; 3.979541; 2.575164
97;306.643418; 3.066434; 2.581584; 3.978542; 2.451489
98;304.974921; 3.049749; 2.674792; 3.916583; 2.100577
99;310.868874; 3.108688; 2.597084; 3.870917; 2.403999
