Size; Duration;Mean;Median;Min;Max
34;115.781409; 1.157814; 0.848125; 1.634458; 1.973774
35;119.965830; 1.199658; 0.800416; 1.598708; 1.894088
36;118.593748; 1.185937; 0.713958; 1.784917; 2.198145
37;118.730837; 1.187308; 0.854834; 1.643625; 1.651358
38;122.113207; 1.221132; 0.758625; 1.806459; 2.225261
39;123.964461; 1.239644; 0.772875; 1.626584; 2.024990
40;125.501335; 1.255013; 0.834208; 1.593917; 1.749934
41;121.912371; 1.219123; 0.860125; 1.622459; 1.505160
42;115.852413; 1.158524; 0.809375; 1.861667; 1.831930
43;123.826915; 1.238269; 0.917500; 1.813458; 1.786418
44;119.042457; 1.190424; 0.825292; 1.603209; 1.971083
45;119.825538; 1.198255; 0.830458; 1.688667; 1.592942
46;120.761881; 1.207618; 0.849416; 1.531375; 1.630187
47;126.817841; 1.268178; 0.854584; 1.636875; 1.867043
48;117.963750; 1.179637; 0.846000; 1.678791; 1.794431
49;124.302545; 1.243025; 0.873291; 1.508125; 1.654445
50;125.250036; 1.252500; 0.846584; 1.569125; 1.452354
51;124.356170; 1.243561; 0.909000; 1.595875; 1.498625
52;127.106830; 1.271068; 0.837250; 1.766500; 1.629823
53;125.470380; 1.254703; 0.879750; 1.962500; 2.031035
54;122.346711; 1.223467; 0.909209; 1.542958; 1.435484
55;120.099040; 1.200990; 0.947917; 1.593541; 1.463777
56;120.321867; 1.203218; 0.896708; 1.621208; 1.571324
57;121.628420; 1.216284; 0.932625; 1.565750; 1.376327
58;123.290918; 1.232909; 0.893666; 1.534291; 1.596212
59;126.061296; 1.260612; 0.816750; 2.351666; 1.943151
60;121.879873; 1.218798; 0.860250; 1.543000; 1.676905
61;122.167959; 1.221679; 0.975875; 1.536375; 1.302454
62;124.312873; 1.243128; 0.933000; 1.726292; 1.292236
63;135.104162; 1.351041; 0.942500; 2.120417; 2.143169
64;126.788621; 1.267886; 1.031375; 1.688916; 1.221874
65;124.818498; 1.248184; 0.847083; 1.612125; 1.492620
66;121.972720; 1.219727; 0.942292; 1.530250; 1.265858
67;121.559170; 1.215591; 0.976209; 1.544666; 1.150448
68;119.602036; 1.196020; 0.967042; 1.508125; 1.294196
69;120.777959; 1.207779; 1.000542; 1.577958; 1.145686
70;123.782288; 1.237822; 0.896500; 2.003500; 1.828500
71;122.912452; 1.229124; 1.051125; 1.509291; 0.967403
72;120.596579; 1.205965; 1.069875; 1.598500; 0.970106
73;121.846376; 1.218463; 0.995917; 1.545209; 1.157394
74;125.896751; 1.258967; 1.040958; 1.551750; 1.097122
75;123.059125; 1.230591; 0.975667; 1.822125; 1.380371
76;143.532254; 1.435322; 1.102125; 4.573041; 4.392598
77;178.316248; 1.783162; 1.103375; 12.196209; 12.443821
78;125.729128; 1.257291; 1.085333; 2.801625; 2.009920
79;122.348961; 1.223489; 0.971041; 1.639625; 1.167609
80;121.980832; 1.219808; 1.054417; 1.528458; 1.056472
81;120.831041; 1.208310; 1.060083; 1.585584; 0.992998
82;121.738540; 1.217385; 1.059000; 1.557833; 0.992207
83;122.180041; 1.221800; 1.016416; 1.558125; 1.059107
84;119.775418; 1.197754; 1.063750; 1.532000; 1.010993
85;120.474830; 1.204748; 0.994792; 1.534667; 1.067609
86;119.398538; 1.193985; 1.054417; 1.518916; 1.010804
87;121.643125; 1.216431; 1.095875; 1.555375; 0.880401
88;121.273373; 1.212733; 1.058333; 1.530916; 0.903532
89;120.060208; 1.200602; 1.055542; 1.497083; 0.989729
90;129.383789; 1.293837; 1.081333; 1.952542; 1.549154
91;127.630375; 1.276303; 1.057834; 1.690416; 1.261886
92;140.027744; 1.400277; 1.010541; 2.868792; 3.515727
93;124.040169; 1.240401; 1.029041; 1.550959; 1.153176
94;125.504085; 1.255040; 0.985833; 1.759417; 1.497320
95;122.745214; 1.227452; 1.097875; 1.601250; 0.988651
96;123.135121; 1.231351; 1.073458; 1.847625; 1.215817
97;125.767915; 1.257679; 0.982292; 1.785084; 1.339216
98;120.890372; 1.208903; 1.082041; 1.570041; 0.995050
99;119.276831; 1.192768; 1.069833; 1.533750; 1.098354
