Size; Duration;Mean;Median;Min;Max
0;2639.024456; 26.390244; 0.404000; 2598.803417; 2585.372514
1;2053.746293; 20.537462; 0.488417; 1434.559333; 1479.391770
2;1708.974250; 17.089742; 0.469334; 703.600167; 999.864170
3;1540.071085; 15.400710; 0.474292; 727.254667; 883.873502
4;1110.614709; 11.106147; 0.533542; 413.431458; 557.695325
5;1020.893495; 10.208934; 0.570792; 398.847916; 495.944512
6;889.188917; 8.891889; 0.574583; 254.874583; 404.176995
7;620.625462; 6.206254; 0.621042; 193.710500; 247.916040
8;719.974046; 7.199740; 0.655000; 285.970291; 331.185791
9;493.202996; 4.932029; 0.696875; 113.805041; 171.236171
10;381.995087; 3.819950; 0.757458; 113.397833; 130.247787
11;343.739497; 3.437394; 0.833125; 84.453250; 101.024687
12;326.142168; 3.261421; 0.942833; 88.796291; 96.399507
13;297.083412; 2.970834; 1.026208; 46.328542; 67.160180
14;322.838247; 3.228382; 1.164125; 95.647958; 98.131108
15;280.153295; 2.801532; 1.471166; 31.667667; 37.428467
16;264.085500; 2.640855; 1.467333; 16.429375; 21.184464
17;298.000418; 2.980004; 1.500875; 17.797542; 24.408741
18;298.673290; 2.986732; 1.702167; 23.796375; 26.484457
19;304.962538; 3.049625; 1.534000; 31.579000; 32.325589
20;292.082664; 2.920826; 1.807708; 14.477500; 17.463029
21;301.923048; 3.019230; 1.599333; 11.763084; 16.681009
22;310.138377; 3.101383; 1.935917; 22.401042; 24.082875
23;327.584041; 3.275840; 1.950250; 24.044500; 29.121411
24;303.054540; 3.030545; 1.992250; 10.681292; 13.399349
25;329.087505; 3.290875; 1.841291; 19.928125; 22.783936
26;313.633834; 3.136338; 2.060166; 12.512375; 13.837555
27;313.091538; 3.130915; 2.010333; 12.230500; 12.331729
28;315.070374; 3.150703; 2.025875; 8.491959; 10.755745
29;315.608249; 3.156082; 1.872875; 6.694500; 9.881928
30;337.199921; 3.371999; 1.839083; 13.216791; 14.915437
31;327.689211; 3.276892; 1.844542; 7.105167; 9.318409
32;321.099751; 3.210997; 1.947042; 12.523625; 12.380439
33;329.814127; 3.298141; 2.083250; 9.001792; 10.300103
34;328.402960; 3.284029; 1.954041; 8.364792; 10.369414
35;332.456122; 3.324561; 2.107375; 12.425417; 11.976868
36;334.022834; 3.340228; 2.102833; 7.370000; 8.857583
37;341.453952; 3.414539; 1.990750; 7.055792; 7.847234
38;335.637504; 3.356375; 2.231917; 13.284667; 12.378722
39;351.132418; 3.511324; 1.925458; 13.064875; 14.370086
40;336.347336; 3.363473; 1.816792; 7.586458; 8.667747
41;336.930913; 3.369309; 2.149583; 6.563417; 7.041755
42;343.934418; 3.439344; 1.890625; 7.895375; 8.903822
43;349.720460; 3.497204; 1.990042; 6.731125; 8.615643
44;332.837372; 3.328373; 2.176791; 7.743833; 7.424270
45;351.034001; 3.510340; 2.117833; 6.125125; 7.511199
46;345.926046; 3.459260; 1.975792; 6.942333; 8.356226
47;349.308252; 3.493082; 2.130333; 11.384292; 12.877251
48;343.967337; 3.439673; 2.302042; 5.580708; 6.219878
49;352.455994; 3.524559; 2.006791; 6.143625; 7.235515
50;348.546129; 3.485461; 2.342125; 6.739000; 7.823581
51;351.913208; 3.519132; 2.194500; 7.649958; 7.849147
52;353.136172; 3.531361; 2.066000; 14.236250; 14.505010
53;370.740461; 3.707404; 2.466584; 18.476000; 16.068808
54;358.656836; 3.586568; 1.831833; 15.146083; 14.092782
55;356.660287; 3.566602; 1.838917; 11.382375; 10.529904
56;353.842331; 3.538423; 2.318458; 7.901042; 7.273430
57;370.762876; 3.707628; 2.180500; 8.159625; 8.268603
58;347.093959; 3.470939; 2.312500; 7.877584; 7.213936
59;354.036669; 3.540366; 2.381541; 8.120375; 7.588942
60;358.545871; 3.585458; 2.189333; 6.753250; 7.321682
61;368.663501; 3.686635; 2.353416; 11.449792; 10.446257
62;350.762041; 3.507620; 2.196000; 6.080875; 5.642358
63;354.835125; 3.548351; 2.522083; 7.614167; 6.587294
64;354.034877; 3.540348; 2.467458; 4.813833; 4.075781
65;367.751002; 3.677510; 2.155708; 11.184167; 10.475189
66;363.510629; 3.635106; 2.469042; 7.380375; 6.978157
67;367.661127; 3.676611; 2.374125; 9.330958; 8.687504
68;360.126585; 3.601265; 2.381083; 8.998916; 7.758258
69;357.882125; 3.578821; 2.534166; 8.633458; 6.548278
70;356.705248; 3.567052; 2.480667; 6.689917; 5.310919
71;368.541000; 3.685410; 2.181208; 11.473958; 11.059998
72;366.241042; 3.662410; 2.496584; 8.666250; 8.451292
73;366.613208; 3.666132; 2.555584; 8.679625; 7.465759
74;376.906463; 3.769064; 2.246959; 14.388792; 14.007569
75;360.787123; 3.607871; 2.538333; 7.612792; 6.060408
76;374.437338; 3.744373; 2.557000; 17.063167; 14.674089
77;383.200584; 3.832005; 2.144917; 10.284250; 11.371684
78;364.410832; 3.644108; 2.438667; 11.638208; 9.349250
79;356.708634; 3.567086; 2.819042; 5.301625; 3.975571
80;377.051460; 3.770514; 2.465167; 10.196875; 11.068493
81;361.846578; 3.618465; 2.520416; 9.472792; 6.949890
82;366.848961; 3.668489; 2.357041; 15.779333; 13.454651
83;357.357293; 3.573572; 2.948042; 4.524208; 3.556955
84;362.002123; 3.620021; 2.593125; 5.274584; 4.853104
85;364.613089; 3.646130; 2.902500; 6.219833; 4.996491
86;363.155580; 3.631555; 2.742916; 7.021000; 5.224624
87;376.630417; 3.766304; 2.388125; 19.685958; 17.325727
88;357.860917; 3.578609; 2.875041; 4.771333; 3.880070
89;365.312581; 3.653125; 2.937708; 8.825000; 6.416033
90;369.436034; 3.694360; 2.645667; 11.898917; 9.831853
91;361.625041; 3.616250; 2.755917; 7.400000; 5.444797
92;361.124331; 3.611243; 2.864250; 5.647291; 4.630396
93;358.330749; 3.583307; 2.808209; 5.086833; 4.042176
94;356.491877; 3.564918; 2.923833; 4.941417; 3.471146
95;368.903339; 3.689033; 2.926542; 8.392500; 6.559128
96;352.984747; 3.529847; 3.020708; 4.529625; 2.843375
97;368.874998; 3.688749; 2.812417; 9.840834; 8.408227
98;358.869498; 3.588694; 3.052917; 5.326792; 3.965374
99;370.257203; 3.702572; 2.735250; 13.565833; 10.801904
