Size; Duration;Mean;Median;Min;Max
63;168.856875; 1.688568; 1.266167; 2.137000; 1.663129
64;173.162666; 1.731626; 1.348041; 2.388167; 1.861424
65;162.388669; 1.623886; 1.226916; 2.305875; 2.268272
66;170.738627; 1.707386; 1.309000; 2.153416; 1.864230
67;169.292374; 1.692923; 1.308166; 2.157000; 1.902557
68;167.496793; 1.674967; 1.270083; 2.028750; 1.780844
69;168.575000; 1.685750; 1.372750; 2.182292; 1.690654
70;166.785836; 1.667858; 1.253041; 2.127292; 1.763563
71;173.493995; 1.734939; 1.374917; 2.288916; 1.805714
72;169.278081; 1.692780; 1.262541; 2.962125; 2.035392
73;191.285749; 1.912857; 1.323250; 3.872125; 4.112951
74;169.765248; 1.697652; 1.299167; 2.165750; 1.761401
75;168.541373; 1.685413; 1.354417; 2.383875; 1.760896
76;167.090213; 1.670902; 1.424833; 2.069166; 1.275996
77;164.858251; 1.648582; 1.433292; 2.056125; 1.479232
78;167.920003; 1.679200; 1.038459; 3.262000; 3.300823
79;164.992416; 1.649924; 1.453625; 2.216750; 1.513379
80;165.435961; 1.654359; 1.438667; 2.042584; 1.304469
81;166.343664; 1.663436; 1.379375; 2.152291; 1.540868
82;167.934086; 1.679340; 1.204417; 2.135125; 1.759584
83;170.271710; 1.702717; 1.456042; 2.128250; 1.460493
84;167.861796; 1.678617; 1.381625; 2.053041; 1.549770
85;166.378663; 1.663786; 1.432791; 2.170833; 1.524508
86;177.930916; 1.779309; 1.444083; 3.244250; 2.477392
87;176.525753; 1.765257; 1.434542; 2.923500; 2.154601
88;169.376916; 1.693769; 1.249958; 2.461208; 2.299418
89;164.855585; 1.648555; 1.490750; 2.062541; 1.207845
90;164.866708; 1.648667; 1.429666; 2.111041; 1.242950
91;165.560203; 1.655602; 1.414833; 2.078125; 1.403607
92;170.868209; 1.708682; 1.486958; 2.136000; 1.350895
93;172.495033; 1.724950; 1.498041; 2.137708; 1.296397
94;169.603755; 1.696037; 1.506834; 2.228666; 1.590227
95;168.023167; 1.680231; 1.457416; 2.174708; 1.417142
96;202.555704; 2.025557; 1.384750; 4.577708; 6.606567
97;171.226415; 1.712264; 1.421584; 2.258500; 1.707138
98;168.473252; 1.684732; 1.470791; 2.116458; 1.360530
99;168.266004; 1.682660; 1.321250; 2.214916; 1.554283
