Size; Duration;Mean;Median;Min;Max
75000;33.149173;0.331491;0.320458;0.906542;0.596804
76000;32.977372;0.329773;0.324875;0.471417;0.147218
77000;33.325878;0.333258;0.328958;0.476208;0.150464
78000;33.857826;0.338578;0.332541;0.483250;0.156802
79000;35.008085;0.350080;0.338042;0.985375;0.656398
80000;34.658670;0.346586;0.341791;0.501750;0.160619
81000;34.998585;0.349985;0.346083;0.500042;0.156154
82000;35.503374;0.355033;0.351125;0.508750;0.157027
83000;35.890207;0.358902;0.354375;0.512333;0.158289
84000;37.288209;0.372882;0.358834;1.016042;0.673585
85000;36.961045;0.369610;0.363375;0.524791;0.161546
86000;37.295837;0.372958;0.366666;0.537791;0.174693
87000;37.946247;0.379462;0.372333;0.548500;0.182170
88000;39.626093;0.396260;0.376084;0.980541;0.640640
89000;39.208094;0.392080;0.379459;0.575959;0.204329
90000;39.350541;0.393505;0.383292;0.556500;0.180499
91000;39.391132;0.393911;0.387417;0.580750;0.198131
92000;40.648626;0.406486;0.392042;0.938333;0.574912
93000;40.720456;0.407204;0.396167;0.574791;0.183820
94000;40.618256;0.406182;0.400708;0.582292;0.181412
95000;41.416258;0.414162;0.404500;0.586917;0.188535
96000;42.320578;0.423205;0.408750;1.020834;0.630769
97000;42.381208;0.423812;0.413625;0.610542;0.202836
98000;42.480074;0.424800;0.417458;0.611625;0.195658
99000;43.703997;0.437039;0.421583;1.079375;0.676035
100000;43.658460;0.436584;0.426458;0.651083;0.228966
101000;44.338463;0.443384;0.430625;0.657959;0.233495
102000;44.478837;0.444788;0.434791;0.658666;0.229705
103000;45.974502;0.459745;0.439875;1.228208;0.798538
104000;45.233723;0.452337;0.443625;0.656500;0.215968
105000;46.229500;0.462295;0.449833;0.654583;0.216966
106000;47.191704;0.471917;0.454083;0.892583;0.506542
107000;47.466584;0.474665;0.457416;0.661000;0.268899
108000;47.787541;0.477875;0.459750;0.671375;0.273408
109000;48.878499;0.488784;0.465500;0.878792;0.467248
110000;48.622709;0.486227;0.468542;0.687792;0.268512
111000;49.299040;0.492990;0.473000;0.732791;0.290962
112000;49.517041;0.495170;0.477667;0.853250;0.436607
113000;50.273844;0.502738;0.482084;0.730042;0.304427
114000;50.294623;0.502946;0.486084;0.772083;0.304306
115000;50.667997;0.506679;0.490416;0.859708;0.439878
116000;50.647036;0.506470;0.494542;0.721167;0.233344
117000;51.099335;0.510993;0.501000;0.743459;0.242461
118000;52.156001;0.521560;0.504875;0.873250;0.427123
119000;52.030666;0.520306;0.508750;0.743709;0.255217
120000;53.409293;0.534092;0.513208;0.773667;0.302519
121000;53.718418;0.537184;0.517916;0.922833;0.464676
122000;53.114331;0.531143;0.521375;0.759959;0.242626
123000;53.935500;0.539355;0.526584;0.771583;0.250012
124000;55.225704;0.552257;0.529958;0.950667;0.533625
125000;56.727629;0.567276;0.535041;0.840875;0.332466
126000;55.568958;0.555689;0.540208;0.781000;0.253052
127000;56.150458;0.561504;0.544209;0.982417;0.495812
128000;56.219747;0.562197;0.547333;0.796042;0.261882
129000;56.574371;0.565743;0.552625;0.801084;0.257488
130000;57.137329;0.571373;0.555125;0.997250;0.504424
131000;57.663665;0.576636;0.561250;0.823500;0.278153
132000;57.918708;0.579187;0.565584;0.821375;0.266725
133000;58.575918;0.585759;0.570375;0.951375;0.466549
134000;59.293240;0.592932;0.575417;0.841625;0.275681
135000;59.345376;0.593453;0.579500;0.969166;0.464180
136000;59.918129;0.599181;0.586208;0.872333;0.286862
137000;60.818873;0.608188;0.587333;1.083042;0.553123
138000;60.689421;0.606894;0.593416;0.903667;0.320324
139000;61.083121;0.610831;0.595625;0.974959;0.469111
140000;61.660792;0.616607;0.599750;0.869708;0.286485
141000;62.361454;0.623614;0.604958;1.126167;0.580594
142000;61.993951;0.619939;0.609500;0.898750;0.294119
143000;63.481126;0.634811;0.613125;0.893875;0.292754
144000;63.973258;0.639732;0.615458;1.012292;0.476249
145000;63.446715;0.634467;0.621166;0.904666;0.292100
146000;64.504169;0.645041;0.625167;1.021458;0.514230
147000;64.836502;0.648365;0.629833;0.912625;0.325159
148000;65.882075;0.658820;0.635459;1.007667;0.478975
149000;65.620626;0.656206;0.638875;0.930708;0.296648
150000;66.387991;0.663879;0.639666;1.016541;0.495616
151000;66.136837;0.661368;0.645083;0.944750;0.311007
152000;66.698627;0.666986;0.652083;0.961958;0.324087
153000;67.726786;0.677267;0.657083;1.084958;0.506319
154000;67.979869;0.679798;0.660750;1.002292;0.361441
155000;71.787912;0.717879;0.682000;1.121291;0.524568
156000;69.205536;0.692055;0.666084;1.036125;0.374184
157000;69.762582;0.697625;0.671833;1.049792;0.501260
158000;68.440756;0.684407;0.675250;0.990250;0.312854
159000;70.677418;0.706774;0.684500;1.090584;0.497861
160000;71.212957;0.712129;0.686917;1.023625;0.353067
161000;70.727583;0.707275;0.686584;1.125625;0.536887
162000;70.820172;0.708201;0.693875;1.009584;0.329809
163000;72.109169;0.721091;0.697667;1.044167;0.348960
164000;72.695220;0.726952;0.704083;1.106292;0.507435
165000;73.139009;0.731390;0.707500;1.023917;0.344914
166000;73.678496;0.736784;0.710250;1.163166;0.560655
167000;73.626957;0.736269;0.716000;1.056833;0.366702
168000;74.008247;0.740082;0.720500;1.113709;0.501221
169000;74.556084;0.745560;0.722250;1.088333;0.374703
170000;75.663170;0.756631;0.730042;1.093750;0.490508
171000;75.324547;0.753245;0.732875;1.067084;0.349745
172000;76.001998;0.760019;0.736625;1.073750;0.392811
173000;77.127461;0.771274;0.744167;1.128000;0.500846
174000;76.573210;0.765732;0.745292;1.094625;0.358446
175000;78.497418;0.784974;0.752667;1.118708;0.505644
176000;77.415621;0.774156;0.754250;1.118458;0.505459
177000;78.665420;0.786654;0.761209;1.109000;0.366676
178000;79.473913;0.794739;0.765167;1.196250;0.539771
179000;80.102999;0.801029;0.770292;1.182459;0.537345
180000;79.783957;0.797839;0.773792;1.120250;0.361575
181000;81.780165;0.817801;0.776500;1.197042;0.547399
182000;80.558749;0.805587;0.779583;1.167333;0.521219
183000;81.354867;0.813548;0.784708;1.136750;0.375299
184000;82.295341;0.822953;0.791375;1.207000;0.565442
185000;82.223210;0.822232;0.794125;1.209333;0.540397
186000;81.510547;0.815105;0.798625;1.210209;0.419739
187000;83.392666;0.833926;0.801125;1.234958;0.566891
188000;83.119371;0.831193;0.805708;1.173167;0.505738
189000;85.087791;0.850877;0.810000;1.423084;0.615626
190000;85.064166;0.850641;0.817375;1.582250;0.776274
191000;85.334753;0.853347;0.823167;1.253709;0.558084
192000;85.021671;0.850216;0.822584;1.216459;0.541016
193000;86.466086;0.864660;0.828584;1.198709;0.382516
194000;86.401082;0.864010;0.831375;1.280417;0.610615
195000;87.293255;0.872932;0.838916;1.254708;0.555527
196000;86.461666;0.864616;0.842250;1.225125;0.395367
197000;88.141994;0.881419;0.847542;1.270208;0.574974
198000;86.887036;0.868870;0.849250;1.242250;0.539173
199000;88.695001;0.886950;0.855833;1.243709;0.410684
200000;89.161965;0.891619;0.860375;1.266833;0.585380
201000;90.287877;0.902878;0.870333;1.262375;0.522061
202000;89.880496;0.898804;0.869500;1.271791;0.425711
203000;90.857800;0.908578;0.875166;1.284625;0.533692
204000;90.961502;0.909615;0.877584;1.316583;0.609985
205000;92.178624;0.921786;0.887500;1.289500;0.404541
206000;92.527952;0.925279;0.884791;1.302334;0.546687
207000;93.476751;0.934767;0.895334;1.302750;0.528278
208000;92.072880;0.920728;0.893125;1.329667;0.450357
209000;94.422706;0.944227;0.904500;1.430000;0.658273
210000;96.249588;0.962495;0.901708;1.414959;0.622351
211000;93.852669;0.938526;0.914000;1.328750;0.407413
212000;95.161624;0.951616;0.912917;1.332083;0.581871
213000;95.998790;0.959987;0.924875;1.341375;0.538474
214000;94.974042;0.949740;0.925250;1.388125;0.487018
215000;97.074744;0.970747;0.934667;1.436875;0.605976
216000;97.328293;0.973282;0.934041;1.383625;0.599497
217000;97.424122;0.974241;0.939000;1.406166;0.478928
218000;97.672378;0.976723;0.939916;1.359500;0.583022
219000;98.410290;0.984102;0.950125;1.380417;0.569871
220000;97.804667;0.978046;0.952542;1.375833;0.459559
221000;99.520045;0.995200;0.953750;1.391167;0.593573
222000;99.160619;0.991606;0.954000;1.391666;0.590369
223000;99.770046;0.997700;0.973083;1.445167;0.492625
224000;100.347293;1.003472;0.969792;1.416958;0.614187
225000;100.477410;1.004774;0.969583;1.471625;0.623580
226000;103.593510;1.035935;1.010084;1.467292;0.467852
227000;101.500414;1.015004;0.978500;1.481833;0.613015
228000;101.951002;1.019510;0.990583;1.445208;0.592845
229000;102.915708;1.029157;0.996916;1.464667;0.486309
230000;103.179040;1.031790;0.988250;1.444541;0.577018
231000;103.195086;1.031950;0.995750;1.494875;0.609773
232000;104.068792;1.040687;1.006042;1.450625;0.492211
233000;104.800252;1.048002;1.011083;1.457125;0.575134
234000;104.405876;1.044058;1.002542;1.485167;0.582689
235000;105.082708;1.050827;1.010833;1.469708;0.483702
236000;107.007173;1.070071;1.013834;1.772125;0.828326
237000;105.715536;1.057155;1.021917;1.497000;0.595494
238000;106.936171;1.069361;1.029875;1.480042;0.468012
239000;108.352379;1.083523;1.030208;1.500542;0.579464
240000;107.863457;1.078634;1.043250;1.507625;0.598941
241000;108.813290;1.088132;1.047834;1.515542;0.595504
242000;107.397583;1.073975;1.050084;1.512875;0.465729
243000;110.653792;1.106537;1.057000;1.521542;0.604259
244000;109.604794;1.096047;1.047917;1.555375;0.612034
245000;109.762748;1.097627;1.065458;1.527958;0.466036
246000;109.959168;1.099591;1.069416;1.552000;0.638588
247000;111.799503;1.117995;1.066458;1.536167;0.563093
248000;112.352501;1.123525;1.067959;1.629833;0.633681
249000;113.585508;1.135855;1.069875;1.618542;0.748488
