Size; Duration;Mean;Median;Min;Max
102000;368.104746;3.681047;3.539750;9.827792;6.251759
103000;372.276498;3.722764;3.582416;9.950000;6.338679
104000;377.539872;3.775398;3.577375;10.016125;6.506976
105000;379.273330;3.792733;3.649833;10.190334;6.500075
106000;389.589962;3.895899;3.666708;10.537166;8.179921
107000;393.063084;3.930630;3.684834;10.307750;7.222374
108000;395.519538;3.955195;3.748500;10.496291;6.882801
109000;412.958957;4.129589;3.808125;10.567333;8.002997
110000;407.890461;4.078904;3.820584;10.699792;7.639888
111000;415.036004;4.150360;3.853708;11.428417;8.534307
112000;418.385503;4.183855;3.853417;12.227416;8.814117
113000;412.357291;4.123572;3.946542;11.019583;7.050582
114000;413.387584;4.133875;3.968459;11.007334;6.983036
115000;417.721461;4.177214;4.042959;11.114083;7.046093
116000;421.424368;4.214243;4.038583;11.236709;7.145680
117000;437.391042;4.373910;4.113042;11.323458;7.840153
118000;432.880248;4.328802;4.123708;11.502750;7.531764
119000;434.562039;4.345620;4.166000;11.607416;7.414875
120000;437.580999;4.375809;4.237833;11.727916;7.448492
121000;442.010170;4.420101;4.266875;11.866542;7.572217
122000;442.977035;4.429770;4.273708;11.953500;7.632073
123000;463.957872;4.639578;4.320416;12.009084;8.989382
124000;481.092507;4.810925;4.345667;27.092250;23.842082
125000;462.043042;4.620430;4.380625;12.327750;8.169826
126000;470.609126;4.706091;4.409083;12.611250;8.409257
127000;484.902125;4.849021;4.427708;14.557292;13.188560
128000;471.092833;4.710928;4.517875;12.442125;8.564821
129000;472.242461;4.722424;4.509667;12.650833;8.167136
130000;484.595460;4.845954;4.548584;12.696250;8.513643
131000;500.865210;5.008652;4.592292;12.827000;10.457276
132000;483.981085;4.839810;4.642916;13.005167;8.388309
133000;513.719670;5.137196;4.736625;13.137375;9.850400
134000;508.014003;5.080140;4.743459;14.640625;10.395311
135000;503.874041;5.038740;4.789584;13.857291;9.092352
136000;517.686249;5.176862;4.864250;14.290000;9.668128
137000;511.104880;5.111048;4.903416;13.655917;8.696632
138000;518.044502;5.180445;4.932000;13.717667;8.709843
139000;518.651540;5.186515;4.941500;13.750875;8.770709
140000;522.135627;5.221356;5.005542;14.621500;9.543151
141000;527.655753;5.276557;5.075750;14.098375;8.940041
142000;532.746171;5.327461;5.161584;14.120916;8.914380
143000;534.506956;5.345069;5.102959;14.316542;9.088826
144000;538.338503;5.383385;5.211292;14.393667;9.132863
145000;556.242172;5.562421;5.176917;14.560375;10.180126
146000;554.008542;5.540085;5.218958;14.780917;10.690878
147000;553.948918;5.539489;5.278209;14.668000;9.521378
148000;570.709082;5.707090;5.321792;15.621667;13.550252
149000;558.494203;5.584942;5.343833;15.181333;9.727282
150000;565.755124;5.657551;5.455875;15.084459;9.549931
151000;564.094579;5.640945;5.447583;15.175792;9.641496
152000;573.333623;5.733336;5.492958;15.325875;9.722064
153000;573.906873;5.739068;5.541208;15.437709;9.824027
154000;579.120749;5.791207;5.596292;15.547167;9.885668
155000;581.946713;5.819467;5.622458;15.595208;9.897243
156000;588.655460;5.886554;5.672375;15.714708;9.947559
157000;596.273584;5.962735;5.657500;15.927292;10.108061
158000;604.467833;6.044678;5.841083;15.972750;10.052828
159000;605.591832;6.055918;5.855583;16.029459;10.117553
160000;612.610584;6.126105;5.861958;16.135500;10.177162
161000;613.231373;6.132313;5.914042;16.259291;10.252774
162000;618.690122;6.186901;5.911000;16.476958;10.459409
163000;624.256457;6.242564;5.959500;16.502042;10.607587
164000;638.977087;6.389770;5.960917;16.918500;11.849068
165000;635.594832;6.355948;6.038917;16.726417;11.326967
166000;633.919788;6.339197;6.102583;16.803416;10.598569
167000;642.193250;6.421932;6.180000;16.970291;10.749136
168000;694.113665;6.941136;6.207083;42.265167;37.444929
169000;665.014794;6.650147;6.259500;17.259542;11.565897
170000;679.071298;6.790712;6.312250;18.763209;14.208496
171000;671.543759;6.715437;6.360750;18.203667;12.307376
172000;678.162165;6.781621;6.377833;21.392083;15.190208
173000;674.698706;6.746987;6.462291;17.937041;11.489392
174000;671.360211;6.713602;6.469709;17.726209;11.154642
175000;695.794328;6.957943;6.567750;17.971833;13.652282
176000;705.936419;7.059364;6.528166;18.407417;14.653972
177000;686.176217;6.861762;6.585084;18.704250;11.994992
178000;717.534875;7.175348;6.602208;18.333000;13.587005
179000;705.920206;7.059202;6.667208;18.478375;12.448956
180000;717.897963;7.178979;6.676334;18.556208;17.952417
181000;697.992464;6.979924;6.688417;18.431875;11.677087
182000;741.738662;7.417386;6.778917;20.272042;18.982636
183000;721.011876;7.210118;6.809417;21.076083;14.449996
184000;720.556913;7.205569;6.802583;19.788625;13.748691
185000;714.915166;7.149151;6.816708;19.477459;12.583070
186000;720.363081;7.203630;6.957875;19.011834;11.991756
187000;720.759413;7.207594;6.913083;19.332875;12.289294
188000;725.801874;7.258018;6.926750;19.359834;12.304670
189000;727.790956;7.277909;7.012792;19.551416;12.422722
190000;730.923333;7.309233;7.093625;19.521416;12.340428
191000;734.318627;7.343186;7.090292;19.595750;12.387519
192000;731.840164;7.318401;7.093708;19.638459;12.453451
193000;735.324747;7.353247;7.039667;19.698583;12.490803
194000;742.281706;7.422817;7.165458;20.318000;13.027264
195000;747.539332;7.475393;7.235667;19.924541;12.579472
196000;749.286207;7.492862;7.226625;20.092458;12.752564
197000;756.466666;7.564666;7.234917;20.184250;12.880836
198000;758.979792;7.589797;7.299750;20.451792;13.004257
199000;766.500288;7.665002;7.303583;20.468250;13.185817
200000;765.151251;7.651512;7.327375;20.551625;13.092312
201000;777.960919;7.779609;7.390208;20.784625;13.388547
202000;776.487875;7.764878;7.413333;21.172125;13.575442
203000;780.061629;7.800616;7.502584;21.057291;13.395063
204000;785.993664;7.859936;7.513375;21.094875;13.394686
205000;792.751287;7.927512;7.629458;21.178250;13.400479
206000;796.267498;7.962674;7.651875;21.915667;14.135234
207000;801.245334;8.012453;7.752041;21.515209;13.649096
208000;804.264123;8.042641;7.754375;21.562250;13.659122
209000;804.113087;8.041130;7.748500;22.064459;14.161672
210000;810.277251;8.102772;7.813541;21.833166;13.882846
211000;815.570421;8.155704;7.911625;21.947667;13.943879
212000;818.954879;8.189548;7.881250;22.007500;13.985590
213000;822.957498;8.229574;7.950292;22.049125;13.971460
214000;830.738667;8.307386;7.950083;22.174500;14.018158
215000;837.949498;8.379494;8.074333;23.497708;15.268757
216000;844.911961;8.449119;8.165167;22.551250;14.249824
217000;850.129577;8.501295;8.232750;22.591291;14.234497
218000;854.052504;8.540525;8.215625;22.670750;14.302845
219000;858.986373;8.589863;8.283500;23.418583;14.986317
220000;860.591121;8.605911;8.298000;22.845792;14.407249
221000;859.666163;8.596661;8.325125;23.030041;14.581048
222000;866.419124;8.664191;8.226792;23.118000;14.614660
223000;873.787337;8.737873;8.454792;23.164834;14.578453
224000;912.820378;9.128203;8.406875;23.247459;15.781543
225000;896.891330;8.968913;8.337125;25.692542;19.174461
226000;885.148876;8.851488;8.511167;23.522500;14.848898
227000;953.897290;9.538972;8.548125;38.458625;32.922206
228000;895.909748;8.959097;8.599917;23.666291;15.098469
229000;895.654457;8.956544;8.659792;23.750625;14.954910
230000;898.392338;8.983923;8.719042;23.968333;15.134486
231000;904.116667;9.041166;8.744625;24.962083;16.079721
232000;908.503751;9.085037;8.771250;24.218000;15.296496
233000;913.475000;9.134750;8.841833;24.306416;15.341488
234000;918.895708;9.188957;8.906875;24.323750;15.278456
235000;924.967168;9.249671;8.943333;25.069959;15.988851
236000;928.538996;9.285389;9.007291;24.631750;15.506856
237000;931.165664;9.311656;8.964667;24.689417;15.537955
238000;935.738501;9.357385;9.030750;24.870833;15.704360
239000;938.589077;9.385890;9.101583;25.020875;15.794509
240000;941.152622;9.411526;9.083708;25.014875;15.774163
241000;940.631046;9.406310;9.105375;25.167667;15.914575
242000;944.258666;9.442586;9.111375;25.325375;16.057344
243000;944.902580;9.449025;9.037917;25.427750;16.196602
244000;951.867255;9.518672;9.152792;25.376292;16.187429
245000;969.861876;9.698618;9.199708;25.527041;16.766599
246000;959.964916;9.599649;9.221500;25.750292;16.410518
247000;979.944453;9.799444;9.203167;25.701083;16.668997
248000;993.432204;9.934322;9.303083;27.912750;24.687572
249000;979.086428;9.790864;9.391959;26.315750;16.782276
250000;985.669832;9.856698;9.424667;26.073666;16.471521
251000;995.589667;9.955896;9.502791;26.317500;16.793053
252000;993.362956;9.933629;9.487667;27.255292;17.722145
253000;997.132834;9.971328;9.524625;26.380500;16.730525
254000;1011.311875;10.113118;9.487916;26.637916;18.611254
255000;1038.323452;10.383234;9.588834;44.578417;38.433334
256000;1008.649718;10.086497;9.579708;26.855333;17.280438
257000;1034.215001;10.342150;9.650833;28.600042;24.811960
258000;1033.648877;10.336488;9.681000;34.006459;24.808247
259000;1056.539372;10.565393;9.732792;42.961792;37.844946
260000;1023.314793;10.233147;9.765000;27.287959;17.558235
261000;1040.208417;10.402084;9.854750;27.293792;18.462485
262000;1024.768834;10.247688;9.846875;28.079958;18.012226
263000;1090.735041;10.907350;9.951833;44.554167;38.645520
264000;1079.117128;10.791171;10.029166;28.529917;21.494168
265000;1069.446501;10.694465;10.101833;28.546417;19.904579
266000;1066.684210;10.666842;10.147542;27.870417;18.068099
267000;1060.115129;10.601151;10.184791;28.030375;17.610234
268000;1069.554215;10.695542;10.214375;28.668541;18.170933
269000;1166.494001;11.664940;10.349375;28.479708;29.999485
270000;1092.274116;10.922741;10.369291;28.261417;18.337535
271000;1118.495792;11.184957;10.397458;29.466708;20.508579
272000;1097.142794;10.971427;10.410250;29.187084;18.729767
273000;1102.192709;11.021927;10.460917;28.876875;19.159680
274000;1089.474000;10.894740;10.496875;28.881250;18.197110
275000;1090.303668;10.903036;10.492708;28.881541;18.192642
276000;1087.737377;10.877373;10.541667;29.070750;18.359948
277000;1092.488417;10.924884;10.464958;29.173292;18.519558
278000;1115.331960;11.153319;10.429041;29.563833;21.502352
279000;1107.155297;11.071552;10.487750;31.068875;21.490080
280000;1115.044582;11.150445;10.549458;29.297250;19.051273
281000;1105.163079;11.051630;10.570542;30.207583;19.367948
282000;1103.960541;11.039605;10.610500;29.603791;18.741732
283000;1111.509748;11.115097;10.762917;30.478375;19.539331
284000;1122.068712;11.220687;10.796500;29.849959;18.850520
285000;1128.671124;11.286711;10.758750;30.035584;19.209374
286000;1124.073419;11.240734;10.851000;30.264958;19.200742
287000;1133.082210;11.330822;10.832708;30.196000;19.265024
288000;1130.299333;11.302993;10.907292;30.386625;19.265033
289000;1137.809251;11.378092;10.953542;30.386583;19.206868
290000;1141.184206;11.411842;10.989750;31.154416;19.964381
291000;1159.269089;11.592690;10.978500;30.667208;22.908234
292000;1352.218339;13.522183;11.042250;71.553792;86.358406
293000;1151.494415;11.514944;11.064083;30.885125;19.574642
294000;1363.334877;13.633348;11.142458;31.908708;41.740664
295000;1181.172377;11.811723;11.157292;33.091584;21.737922
296000;1160.018085;11.600180;11.262583;31.231292;19.820678
297000;1165.954207;11.659542;11.228750;31.353208;19.884824
298000;1169.621496;11.696214;11.342625;31.564709;20.042907
299000;1180.784961;11.807849;11.377792;31.547166;20.210084
300000;1175.417170;11.754171;11.353625;32.188333;20.620718
301000;1178.006875;11.780068;11.380875;31.826000;20.219120
302000;1180.269330;11.802693;11.461500;31.890875;20.260159
303000;1198.459171;11.984591;11.511583;32.078041;21.647022
304000;1197.097296;11.970972;11.423709;34.189166;22.530224
305000;1194.617833;11.946178;11.518708;32.555875;20.797250
306000;1192.821668;11.928216;11.415833;32.723208;20.976074
307000;1206.519089;12.065190;11.509125;32.470167;20.873473
308000;1195.456002;11.954560;11.486833;33.574291;21.819415
309000;1207.551919;12.075519;11.518750;32.557708;21.091151
310000;1202.158586;12.021585;11.628250;32.788500;20.954694
311000;1254.156625;12.541566;11.691708;32.706542;23.346113
312000;1260.881368;12.608813;11.752833;33.510083;22.224277
313000;1277.774707;12.777747;11.819333;34.632708;25.472875
314000;1251.018789;12.510187;11.882667;34.554750;23.187543
315000;1238.031833;12.380318;11.966334;33.933834;21.744192
316000;1245.620335;12.456203;11.998583;33.583333;21.339588
317000;1249.167465;12.491674;12.056584;33.512500;21.211192
318000;1256.769956;12.567699;12.173917;33.686834;21.301000
319000;1261.177621;12.611776;12.137459;33.923792;21.515418
320000;1269.906712;12.699067;12.246125;34.124542;21.630690
321000;1298.173458;12.981734;12.337583;34.111834;23.269049
322000;1298.150790;12.981507;12.218834;41.434500;29.009484
323000;1297.516953;12.975169;12.225125;36.381542;23.889923
324000;1327.040627;13.270406;12.317208;35.730000;27.375598
325000;1308.681293;13.086812;12.446792;34.415000;22.746306
326000;1308.602624;13.086026;12.487000;34.776958;24.020684
327000;1292.497838;12.924978;12.435250;34.984125;22.343981
328000;1298.625166;12.986251;12.526291;34.765584;22.008889
329000;1398.327592;13.983275;12.540167;48.206583;47.265236
330000;1309.467162;13.094671;12.580458;35.586125;22.736414
331000;1310.649170;13.106491;12.590500;35.268750;22.381203
332000;1317.234583;13.172345;12.667584;35.496500;22.527201
333000;1329.943412;13.299434;12.876416;35.524417;22.428717
334000;1362.830329;13.628303;12.895750;35.775458;24.756111
335000;1544.560254;15.445602;12.969125;41.552875;54.370516
336000;1348.760252;13.487602;12.978333;35.938000;22.673936
337000;1377.966206;13.779662;13.173750;35.988250;23.611585
338000;1385.927211;13.859272;13.195833;36.121000;23.894951
339000;1370.535538;13.705355;13.106250;36.496250;23.008464
340000;1365.743619;13.657436;13.133166;37.489083;24.037844
341000;1383.869875;13.838698;13.199416;37.116125;25.106416
342000;1437.324794;14.373247;13.203375;38.563500;26.687781
343000;1429.659459;14.296594;13.394792;38.075250;25.319392
344000;1438.441923;14.384419;13.325125;37.170875;24.418547
345000;1464.772668;14.647726;13.439500;39.373542;27.202442
346000;1439.006085;14.390060;13.484541;37.967792;27.004000
347000;1412.279665;14.122796;13.459917;37.573166;26.730680
348000;1408.968664;14.089686;13.531375;37.805375;24.187740
349000;1412.879083;14.128790;13.523334;38.026459;24.233649
350000;1434.994453;14.349944;13.541958;37.585334;24.247614
351000;1431.133664;14.311336;13.588834;38.099625;24.295864
352000;1436.225378;14.362253;13.617541;38.609667;25.408855
353000;1433.198957;14.331989;13.637125;37.969291;24.835041
354000;1433.274832;14.332748;13.726917;38.123209;24.155743
355000;1443.000333;14.430003;13.722916;38.597875;24.594587
356000;1441.139284;14.411392;13.726500;39.507541;25.372441
357000;1445.850212;14.458502;13.809375;38.316541;24.229693
358000;1445.544918;14.455449;13.826959;38.646000;24.496041
359000;1485.482129;14.854821;13.810667;38.589709;26.819205
360000;1451.978002;14.519780;13.916916;38.866375;24.631550
361000;1444.144797;14.441447;13.884916;38.845666;24.664630
362000;1447.769127;14.477691;13.855041;38.986959;24.740061
363000;1453.174458;14.531744;14.002625;39.064833;24.780098
364000;1460.256745;14.602567;14.052917;39.163041;24.803235
365000;1611.910792;16.119107;14.154917;43.404458;56.139449
366000;1502.506460;15.025064;14.073542;41.918208;31.290904
367000;1447.620171;14.476201;13.896334;39.184542;24.934119
368000;1446.191750;14.461917;14.037250;39.260000;24.996890
369000;1451.113079;14.511130;13.952250;39.516416;25.243966
370000;1458.292497;14.582924;14.059375;40.225917;25.871542
371000;1457.054377;14.570543;14.054958;39.779792;25.423452
372000;1461.626125;14.616261;14.061833;39.944250;25.552336
373000;1463.412328;14.634123;14.181542;39.893375;25.465665
374000;1491.528665;14.915286;14.197542;40.215333;25.733921
375000;1478.689456;14.786894;14.247750;41.077208;26.540761
376000;1476.974788;14.769747;14.153042;40.410334;25.860116
377000;1506.912370;15.069123;14.231125;40.969500;27.544553
378000;1489.105206;14.891052;14.379667;40.757333;26.084331
379000;1496.722870;14.967228;14.462625;40.758583;26.029762
380000;1498.602460;14.986024;14.409125;40.943916;26.192358
381000;1497.413917;14.974139;14.444917;40.866292;26.112616
382000;1515.779876;15.157798;14.521583;41.078167;27.331557
383000;1512.118287;15.121182;14.596666;42.779291;27.904987
384000;1509.906630;15.099066;14.504500;41.024875;26.150544
385000;1525.547039;15.255470;14.606084;41.232834;26.379938
386000;1514.591836;15.145918;14.646375;42.304166;27.372213
387000;1540.376245;15.403762;14.604166;41.438750;27.323774
388000;1526.035128;15.260351;14.720416;42.107125;27.080690
389000;1538.243459;15.382434;14.701250;49.657208;34.551007
390000;1562.362455;15.623624;14.804083;41.899833;28.485105
391000;1536.811794;15.368117;14.787250;41.961708;26.819744
392000;1535.518752;15.355187;14.766333;42.141000;27.007205
393000;1558.516788;15.585167;14.829375;45.101208;30.518096
394000;1566.123708;15.661237;14.991792;42.865667;28.317268
395000;1551.531128;15.515311;14.972500;42.397083;27.111258
396000;1578.782540;15.787825;15.016875;42.575833;28.874403
397000;1560.673793;15.606737;15.050458;44.497833;29.135247
398000;1560.379252;15.603792;15.050833;42.620958;27.243694
399000;1563.227792;15.632277;15.174708;43.606625;28.194138
400000;1565.193248;15.651932;15.092625;43.817250;28.382311
401000;1567.785505;15.677855;15.078375;42.801125;27.351781
402000;1573.080742;15.730807;15.268792;43.682625;28.154525
403000;1576.289960;15.762899;15.155209;43.092792;27.582585
404000;1582.710622;15.827106;15.356667;43.185042;27.576472
405000;1599.321290;15.993212;15.240542;43.808083;28.685430
406000;1590.217332;15.902173;15.271375;43.438125;27.795148
407000;1795.719501;17.957195;15.292625;50.644125;67.549132
408000;1593.615543;15.936155;15.320334;44.160125;28.477997
409000;1600.460667;16.004606;15.334375;43.819083;28.098699
410000;1596.202418;15.962024;15.438709;43.814375;28.070147
411000;1602.863631;16.028636;15.468709;44.615083;28.811344
412000;1623.429916;16.234299;15.580667;44.136875;28.269462
413000;1613.218832;16.132188;15.648500;44.322459;28.406907
414000;1617.490835;16.174908;15.596208;44.472042;28.533663
415000;1619.228543;16.192285;15.611041;44.560833;28.606123
416000;1620.751129;16.207511;15.698625;45.376417;29.387058
417000;1624.690993;16.246909;15.745375;44.880208;28.865067
418000;1626.928168;16.269281;15.692667;44.922084;28.884753
419000;1632.813378;16.328133;15.851792;45.091666;28.978074
420000;1639.223784;16.392237;15.874292;45.191708;29.036499
421000;1639.623543;16.396235;15.842500;45.888250;29.727092
422000;1640.734290;16.407342;15.887750;45.427166;29.246964
423000;1651.930287;16.519302;15.993083;45.480291;29.191698
424000;1655.704290;16.557042;15.983583;45.796667;29.485453
425000;1667.261669;16.672616;16.121667;45.844417;29.458374
426000;1664.882912;16.648829;16.086250;46.115042;29.715731
427000;1676.969917;16.769699;16.171750;46.046709;29.523882
428000;1683.409213;16.834092;16.208792;47.081542;30.472438
429000;1681.651998;16.816519;16.264292;46.814709;30.197704
430000;1687.847293;16.878472;16.183750;46.260000;29.617959
431000;1686.782836;16.867828;16.337125;46.240000;29.601395
432000;1685.978126;16.859781;16.265084;46.487083;29.870842
433000;1694.709172;16.947091;16.317667;46.731834;30.032997
434000;1696.000874;16.960008;16.455708;46.514375;29.788702
435000;1701.409624;17.014096;16.440458;47.413000;30.634444
436000;1704.684832;17.046848;16.431500;46.783208;29.986317
437000;1701.036882;17.010368;16.361542;47.172000;30.411816
438000;1703.902044;17.039020;16.548083;47.044125;30.237118
439000;1707.827838;17.078278;16.473917;47.938416;31.099999
440000;1710.012791;17.100127;16.473542;47.165792;30.341227
441000;1716.621706;17.166217;16.550750;47.309458;30.384528
442000;1715.070959;17.150709;16.615625;47.842542;30.929398
443000;1723.774164;17.237741;16.650542;47.685125;30.690383
444000;1731.941421;17.319414;16.690208;48.388000;31.321522
445000;1738.822255;17.388222;16.704209;48.397958;31.258679
446000;1738.720038;17.387200;16.787041;48.431458;31.280871
447000;1750.458118;17.504581;16.884625;48.666958;31.450123
448000;1753.765793;17.537657;16.977209;48.399417;31.110301
449000;1751.043916;17.510439;16.746500;48.035917;30.788138
450000;1748.308288;17.483082;16.904833;48.566875;31.344918
451000;1755.523966;17.555239;17.039666;48.371167;31.053245
452000;1762.648662;17.626486;17.008833;48.430291;31.052563
453000;1769.828911;17.698289;17.116208;48.755584;31.311472
454000;1771.382039;17.713820;17.148458;48.735625;31.274541
455000;1773.195920;17.731959;17.187833;49.007833;31.515441
456000;1782.831171;17.828311;17.184875;50.230666;32.645876
457000;1790.698591;17.906985;17.305042;49.805667;32.145346
458000;1789.599579;17.895995;17.221958;49.355417;31.706380
459000;1794.704755;17.947047;17.403541;49.427000;31.720945
460000;1796.500338;17.965003;17.344167;49.327708;31.592249
461000;1802.479740;18.024797;17.429750;49.526958;31.729949
462000;1806.606045;18.066060;17.426084;50.208916;32.380981
463000;1809.741212;18.097412;17.411083;49.895959;32.044669
464000;1813.376915;18.133769;17.551375;50.772000;32.883243
465000;1818.760950;18.187609;17.458791;50.131000;32.196492
466000;1824.731872;18.247318;17.693667;50.274417;32.279947
467000;1824.500043;18.245000;17.680084;50.045333;32.049467
468000;1835.493625;18.354936;17.658000;50.681375;32.574461
469000;1840.023545;18.400235;17.777417;50.762292;32.616258
470000;1840.566042;18.405660;17.754167;50.885208;32.731623
471000;1835.553206;18.355532;17.700833;51.535000;33.445971
472000;1849.828416;18.498284;17.872667;51.653292;33.415037
473000;1851.693419;18.516934;17.900208;51.165125;32.897778
474000;1856.392329;18.563923;18.017250;51.218458;32.897006
475000;1855.123371;18.551233;17.930958;52.813917;34.514889
476000;1869.105411;18.691054;17.971458;51.650291;33.225023
477000;1959.206790;19.592067;18.241709;51.934750;35.507916
478000;1955.057751;19.550577;18.295292;52.142209;34.564738
479000;1921.366582;19.213665;18.126084;57.288708;39.974884
480000;1887.835124;18.878351;18.143125;52.330083;33.726176
481000;1888.837287;18.888372;18.189458;52.949875;34.352384
482000;1894.370748;18.943707;18.269083;52.479250;33.816592
483000;1892.479873;18.924798;18.285375;52.562917;33.912159
484000;1900.639538;19.006395;18.271667;52.779833;34.047361
485000;1908.484164;19.084841;18.460875;53.181375;34.386749
486000;1907.068833;19.070688;18.464125;52.859167;34.053927
487000;1902.646337;19.026463;18.419083;52.736125;33.998426
488000;1901.426878;19.014268;18.396292;52.812459;34.063178
489000;1916.509796;19.165097;18.431292;53.123834;34.357510
490000;1918.194459;19.181944;18.515375;53.787750;34.872944
